id,sender,sender_type,sender_id,timestamp,meta,,age,aud,condition,duration,ended_on,gender,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,vis
,Trial,flow.Sequence,3_5_0,2022-03-01T09:21:28.138Z,,,,1,A,2763.4850000119186,completion,,,,85577.40000003576,85572.30000001192,82792.148,82802.40000003576,82808.815,85592.204,,grey
,Frame,canvas.Frame,3_5,2022-03-01T09:21:28.139Z,,,,1,A,2768.5850000357605,,,,,85577.60000002384,85577.40000003576,82792.148,82801.5,82808.815,85592.204,,grey
,Fixation,canvas.Screen,3_6_0_0,2022-03-01T09:21:30.056Z,,,,0,V,1916.7050000000017,timeout,,,,87494.5,87492.242,85575.537,85578.69999998808,85592.204,87508.909,,white
,Stimulus,canvas.Screen,3_6_0_1,2022-03-01T09:21:30.155Z,,,,0,V,100.00199999999313,timeout,,,,87593.90000003576,87592.244,87492.242,87494.80000001192,87508.909,87608.911,,white
,Reaction,canvas.Screen,3_6_0_2,2022-03-01T09:21:30.366Z,,,,0,V,191.2889999880863,response,,stim_detected,keydown(Space),87804.69999998808,87800.19999998808,87592.244,87594,87608.911,87842.249,,white
,Trial,flow.Sequence,3_6_0,2022-03-01T09:21:30.366Z,,,,0,V,2207.995999988081,completion,,,,87805,87800.19999998808,85575.537,85578.60000002384,85592.204,87842.249,,white
,Frame,canvas.Frame,3_6,2022-03-01T09:21:30.366Z,,,,0,V,2212.896000023844,,,,,87805.19999998808,87805.10000002384,85575.537,85577.69999998808,85592.204,87842.249,,white
,Fixation,canvas.Screen,3_7_0_0,2022-03-01T09:21:32.672Z,,,,1,A,2283.379000000001,timeout,,,,90111.19999998808,90108.961,87792.248,87806.30000001192,87842.249,90125.628,,grey
,Stimulus,canvas.Screen,3_7_0_1,2022-03-01T09:21:32.772Z,,,,1,A,100.00200000000768,timeout,,,,90210.80000001192,90208.963,90108.961,90111.40000003576,90125.628,90225.63,,grey
,Reaction,canvas.Screen,3_7_0_2,2022-03-01T09:21:33.063Z,,,,1,A,272.27000003575813,response,,stim_detected,keydown(Space),90502.19999998808,90497.90000003576,90208.963,90211,90225.63,90508.969,,grey
,Trial,flow.Sequence,3_7_0,2022-03-01T09:21:33.064Z,,,,1,A,2655.6510000357666,completion,,,,90502.60000002384,90497.90000003576,87792.248,87806.19999998808,87842.249,90508.969,,grey
,Frame,canvas.Frame,3_7,2022-03-01T09:21:33.064Z,,,,1,A,2660.3510000238457,,,,,90502.80000001192,90502.60000002384,87792.248,87805.30000001192,87842.249,90508.969,,grey
,Fixation,canvas.Screen,3_8_0_0,2022-03-01T09:21:35.190Z,,,,0,V,2133.376000000004,timeout,,,,92628.69999998808,92625.678,90492.302,90503.90000003576,90508.969,92642.345,,white
,Stimulus,canvas.Screen,3_8_0_1,2022-03-01T09:21:35.289Z,,,,0,V,100.00199999999313,timeout,,,,92727.60000002384,92725.68,92625.678,92628.90000003576,92642.345,92742.347,,white
,Reaction,canvas.Screen,3_8_0_2,2022-03-01T09:21:35.542Z,,,,0,V,234.45300001192663,response,,stim_detected,keydown(Space),92981.19999998808,92976.80000001192,92725.68,92727.80000001192,92742.347,92992.352,,white
,Trial,flow.Sequence,3_8_0,2022-03-01T09:21:35.543Z,,,,0,V,2467.8310000119236,completion,,,,92981.5,92976.80000001192,90492.302,90503.80000001192,90508.969,92992.352,,white
,Frame,canvas.Frame,3_8,2022-03-01T09:21:35.543Z,,,,0,V,2472.6310000238445,,,,,92981.69999998808,92981.60000002384,90492.302,90502.90000003576,90508.969,92992.352,,white
,Fixation,canvas.Screen,3_9_0_0,2022-03-01T09:21:37.322Z,,,,1,VA,1783.369000000006,timeout,,,,94761,94759.054,92975.685,92982.90000003576,92992.352,94775.721,,white
,Stimulus,canvas.Screen,3_9_0_1,2022-03-01T09:21:37.422Z,,,,1,VA,100.00199999999313,timeout,,,,94861.19999998808,94859.056,94759.054,94761.19999998808,94775.721,94875.723,,white
,Reaction,canvas.Screen,3_9_0_2,2022-03-01T09:21:37.631Z,,,,1,VA,190.0770000119228,response,,stim_detected,keydown(Space),95070.19999998808,95065.80000001192,94859.056,94861.40000003576,94875.723,95075.727,,white
,Trial,flow.Sequence,3_9_0,2022-03-01T09:21:37.632Z,,,,1,VA,2073.448000011922,completion,,,,95070.40000003576,95065.80000001192,92975.685,92982.90000003576,92992.352,95075.727,,white
,Frame,canvas.Frame,3_9,2022-03-01T09:21:37.632Z,,,,1,VA,2078.248000023843,,,,,95070.69999998808,95070.60000002384,92975.685,92981.90000003576,92992.352,95075.727,,white
,Fixation,canvas.Screen,3_10_0_0,2022-03-01T09:21:39.822Z,,,,1,VA,2200.0439999999944,timeout,,,,97260.90000003576,97259.104,95059.06,95071.80000001192,95075.727,97275.771,,white
,Stimulus,canvas.Screen,3_10_0_1,2022-03-01T09:21:39.922Z,,,,1,VA,100.00200000000768,timeout,,,,97361.10000002384,97359.106,97259.104,97261.10000002384,97275.771,97375.773,,white
,Reaction,canvas.Screen,3_10_0_2,2022-03-01T09:21:40.108Z,,,,1,VA,165.92699998807802,response,,stim_detected,keydown(Space),97546.90000003576,97541.69999998808,97359.106,97361.30000001192,97375.773,97559.11,,white
,Trial,flow.Sequence,3_10_0,2022-03-01T09:21:40.109Z,,,,1,VA,2465.97299998808,completion,,,,97547.19999998808,97541.69999998808,95059.06,95071.69999998808,95075.727,97559.11,,white
,Frame,canvas.Frame,3_10,2022-03-01T09:21:40.109Z,,,,1,VA,2471.573000011922,,,,,97547.40000003576,97547.30000001192,95059.06,95070.80000001192,95075.727,97559.11,,white
,Fixation,canvas.Screen,3_11_0_0,2022-03-01T09:21:42.106Z,,,,1,A,2000.0399999999936,timeout,,,,99544.60000002384,99542.483,97542.443,97548.40000003576,97559.11,99559.15,,grey
,Stimulus,canvas.Screen,3_11_0_1,2022-03-01T09:21:42.206Z,,,,1,A,100.00200000000768,timeout,,,,99644.5,99642.485,99542.483,99544.80000001192,99559.15,99659.152,,grey
,Reaction,canvas.Screen,3_11_0_2,2022-03-01T09:21:42.484Z,,,,1,A,258.34799999999814,response,,stim_detected,keydown(Space),99922.40000003576,99917.5,99642.485,99644.80000001192,99659.152,99925.824,,grey
,Trial,flow.Sequence,3_11_0,2022-03-01T09:21:42.484Z,,,,1,A,2358.3899999999994,completion,,,,99922.80000001192,99917.5,97542.443,97548.40000003576,97559.11,99925.824,,grey
,Frame,canvas.Frame,3_11,2022-03-01T09:21:42.484Z,,,,1,A,2363.6900000119203,,,,,99922.90000003576,99922.80000001192,97542.443,97547.60000002384,97559.11,99925.824,,grey
,Fixation,canvas.Screen,3_12_0_0,2022-03-01T09:21:44.173Z,,,,1,A,1700.0339999999997,timeout,,,,101611.19999998808,101609.191,99909.157,99924,99925.824,101625.858,,grey
,Stimulus,canvas.Screen,3_12_0_1,2022-03-01T09:21:44.272Z,,,,1,A,100.00200000000768,timeout,,,,101711.10000002384,101709.193,101609.191,101611.40000003576,101625.858,101725.86,,grey
,Reaction,canvas.Screen,3_12_0_2,2022-03-01T09:21:44.508Z,,,,1,A,216.5400000357622,response,,stim_detected,keydown(Space),101946.90000003576,101942.40000003576,101709.193,101711.19999998808,101725.86,101959.198,,grey
,Trial,flow.Sequence,3_12_0,2022-03-01T09:21:44.509Z,,,,1,A,2016.5760000357695,completion,,,,101947.10000002384,101942.40000003576,99909.157,99924,99925.824,101959.198,,grey
,Frame,canvas.Frame,3_12,2022-03-01T09:21:44.509Z,,,,1,A,2021.4760000119277,,,,,101947.30000001192,101947.30000001192,99909.157,99923,99925.824,101959.198,,grey
,Fixation,canvas.Screen,3_13_0_0,2022-03-01T09:21:46.623Z,,,,1,A,2116.7090000000026,timeout,,,,104061.40000003576,104059.24,101942.531,101948.60000002384,101959.198,104075.907,,grey
,Stimulus,canvas.Screen,3_13_0_1,2022-03-01T09:21:46.723Z,,,,1,A,100.00199999999313,timeout,,,,104161.5,104159.242,104059.24,104061.60000002384,104075.907,104175.909,,grey
,Reaction,canvas.Screen,3_13_0_2,2022-03-01T09:21:46.969Z,,,,1,A,227.39100001192128,response,,stim_detected,keydown(Space),104407.60000002384,104403.30000001192,104159.242,104161.69999998808,104175.909,104409.247,,grey
,Trial,flow.Sequence,3_13_0,2022-03-01T09:21:46.969Z,,,,1,A,2444.102000011917,completion,,,,104407.80000001192,104403.30000001192,101942.531,101948.5,101959.198,104409.247,,grey
,Frame,canvas.Frame,3_13,2022-03-01T09:21:46.970Z,,,,1,A,2448.702000035759,,,,,104408.10000002384,104407.90000003576,101942.531,101947.5,101959.198,104409.247,,grey
,Fixation,canvas.Screen,3_14_0_0,2022-03-01T09:21:48.923Z,,,,0,V,1966.705999999991,timeout,,,,106361.30000001192,106359.286,104392.58,104409,104409.247,106375.953,,white
,Stimulus,canvas.Screen,3_14_0_1,2022-03-01T09:21:49.023Z,,,,0,V,100.00200000000768,timeout,,,,106461.40000003576,106459.288,106359.286,106361.5,106375.953,106475.955,,white
,Reaction,canvas.Screen,3_14_0_2,2022-03-01T09:21:49.234Z,,,,0,V,192.1450000238401,response,,stim_detected,keydown(Space),106672.40000003576,106668.10000002384,106459.288,106461.60000002384,106475.955,106709.293,,white
,Trial,flow.Sequence,3_14_0,2022-03-01T09:21:49.235Z,,,,0,V,2258.853000023839,completion,,,,106673.69999998808,106668.10000002384,104392.58,104408.90000003576,104409.247,106709.293,,white
,Frame,canvas.Frame,3_14,2022-03-01T09:21:49.235Z,,,,0,V,2264.553000011918,,,,,106673.90000003576,106673.80000001192,104392.58,104408.10000002384,104409.247,106709.293,,white
,Fixation,canvas.Screen,3_15_0_0,2022-03-01T09:21:50.924Z,,,,1,A,1666.699999999997,timeout,,,,108361.90000003576,108359.326,106692.626,106675.19999998808,106709.293,108375.993,,grey
,Stimulus,canvas.Screen,3_15_0_1,2022-03-01T09:21:51.023Z,,,,1,A,100.00199999999313,timeout,,,,108461.40000003576,108459.328,108359.326,108362.10000002384,108375.993,108475.995,,grey
,Reaction,canvas.Screen,3_15_0_2,2022-03-01T09:21:51.285Z,,,,1,A,242.00500000000466,response,,stim_detected,keydown(Space),108722.90000003576,108718,108459.328,108461.60000002384,108475.995,108726,,grey
,Trial,flow.Sequence,3_15_0,2022-03-01T09:21:51.285Z,,,,1,A,2008.7069999999949,completion,,,,108723.19999998808,108718,106692.626,106675.10000002384,106709.293,108726,,grey
,Frame,canvas.Frame,3_15,2022-03-01T09:21:51.285Z,,,,1,A,2014.0070000119158,,,,,108723.40000003576,108723.30000001192,106692.626,106674.10000002384,106709.293,108726,,grey
,Fixation,canvas.Screen,3_16_0_0,2022-03-01T09:21:53.540Z,,,,0,V,2266.7119999999995,timeout,,,,110978.10000002384,110976.045,108709.333,108724.40000003576,108726,110992.712,,white
,Stimulus,canvas.Screen,3_16_0_1,2022-03-01T09:21:53.640Z,,,,0,V,100.00200000000768,timeout,,,,111078.5,111076.047,110976.045,110978.19999998808,110992.712,111092.714,,white
,Reaction,canvas.Screen,3_16_0_2,2022-03-01T09:21:53.853Z,,,,0,V,194.18600003575557,response,,stim_detected,keydown(Space),111291.19999998808,111286.90000003576,111076.047,111078.80000001192,111092.714,111292.718,,white
,Trial,flow.Sequence,3_16_0,2022-03-01T09:21:53.853Z,,,,0,V,2560.900000035763,completion,,,,111291.5,111286.90000003576,108709.333,108724.40000003576,108726,111292.718,,white
,Frame,canvas.Frame,3_16,2022-03-01T09:21:53.853Z,,,,0,V,2565.600000023842,,,,,111291.69999998808,111291.60000002384,108709.333,108723.5,108726,111292.718,,white
,Fixation,canvas.Screen,3_17_0_0,2022-03-01T09:21:55.724Z,,,,0,V,1883.3710000000137,timeout,,,,113162.19999998808,113159.422,111276.051,111292.69999998808,111292.718,113176.089,,white
,Stimulus,canvas.Screen,3_17_0_1,2022-03-01T09:21:55.824Z,,,,0,V,100.00199999999313,timeout,,,,113261.80000001192,113259.424,113159.422,113162.40000003576,113176.089,113276.091,,white
,Reaction,canvas.Screen,3_17_0_2,2022-03-01T09:21:56.011Z,,,,0,V,168.60899998807872,response,,stim_detected,keydown(Space),113449.10000002384,113444.69999998808,113259.424,113262,113276.091,113459.428,,white
,Trial,flow.Sequence,3_17_0,2022-03-01T09:21:56.011Z,,,,0,V,2151.9819999880856,completion,,,,113449.40000003576,113444.69999998808,111276.051,111292.60000002384,111292.718,113459.428,,white
,Frame,canvas.Frame,3_17,2022-03-01T09:21:56.011Z,,,,0,V,2156.6820000357693,,,,,113449.5,113449.40000003576,111276.051,111291.90000003576,111292.718,113459.428,,white
,Fixation,canvas.Screen,3_18_0_0,2022-03-01T09:21:57.590Z,,,,1,VA,1583.3650000000052,timeout,,,,115028.10000002384,115026.126,113442.761,113450.60000002384,113459.428,115042.793,,white
,Stimulus,canvas.Screen,3_18_0_1,2022-03-01T09:21:57.691Z,,,,1,VA,100.00199999999313,timeout,,,,115129.10000002384,115126.128,115026.126,115028.30000001192,115042.793,115142.795,,white
,Reaction,canvas.Screen,3_18_0_2,2022-03-01T09:21:57.905Z,,,,1,VA,193.70500000000175,response,,stim_detected,keydown(Space),115343.5,115336.5,115126.128,115129.19999998808,115142.795,115359.466,,white
,Trial,flow.Sequence,3_18_0,2022-03-01T09:21:57.906Z,,,,1,VA,1877.0720000000001,completion,,,,115343.90000003576,115336.5,113442.761,113450.5,113459.428,115359.466,,white
,Frame,canvas.Frame,3_18,2022-03-01T09:21:57.906Z,,,,1,VA,1884.5720000000001,,,,,115344.10000002384,115344,113442.761,113449.69999998808,113459.428,115359.466,,white
,Fixation,canvas.Screen,3_19_0_0,2022-03-01T09:21:59.890Z,,,,0,V,1983.3730000000069,timeout,,,,117328.40000003576,117326.172,115342.799,115345.19999998808,115359.466,117342.839,,white
,Stimulus,canvas.Screen,3_19_0_1,2022-03-01T09:21:59.989Z,,,,0,V,100.00199999999313,timeout,,,,117427.5,117426.174,117326.172,117328.60000002384,117342.839,117442.841,,white
,Reaction,canvas.Screen,3_19_0_2,2022-03-01T09:22:00.184Z,,,,0,V,175.65899999999965,response,,stim_detected,keydown(Space),117622.40000003576,117618.5,117426.174,117427.80000001192,117442.841,117626.178,,white
,Trial,flow.Sequence,3_19_0,2022-03-01T09:22:00.185Z,,,,0,V,2259.0339999999997,completion,,,,117622.69999998808,117618.5,115342.799,115345.10000002384,115359.466,117626.178,,white
,Frame,canvas.Frame,3_19,2022-03-01T09:22:00.185Z,,,,0,V,2263.2339999880787,,,,,117622.80000001192,117622.69999998808,115342.799,115344.30000001192,115359.466,117626.178,,white
,Fixation,canvas.Screen,3_20_0_0,2022-03-01T09:22:02.090Z,,,,0,V,1916.7050000000017,timeout,,,,119528.19999998808,119526.216,117609.511,117623.69999998808,117626.178,119542.883,,white
,Stimulus,canvas.Screen,3_20_0_1,2022-03-01T09:22:02.189Z,,,,0,V,100.00199999999313,timeout,,,,119627.40000003576,119626.218,119526.216,119528.40000003576,119542.883,119642.885,,white
,Reaction,canvas.Screen,3_20_0_2,2022-03-01T09:22:02.374Z,,,,0,V,164.41500001192617,response,,stim_detected,keydown(Space),119812,119807.30000001192,119626.218,119627.60000002384,119642.885,119826.222,,white
,Trial,flow.Sequence,3_20_0,2022-03-01T09:22:02.374Z,,,,0,V,2181.122000011921,completion,,,,119812.30000001192,119807.30000001192,117609.511,117623.60000002384,117626.178,119826.222,,white
,Frame,canvas.Frame,3_20,2022-03-01T09:22:02.374Z,,,,0,V,2186.222000035763,,,,,119812.5,119812.40000003576,117609.511,117622.90000003576,117626.178,119826.222,,white
,Fixation,canvas.Screen,3_21_0_0,2022-03-01T09:22:04.557Z,,,,1,A,2183.3770000000077,timeout,,,,121995.40000003576,121992.932,119809.555,119813.40000003576,119826.222,122009.599,,grey
,Stimulus,canvas.Screen,3_21_0_1,2022-03-01T09:22:04.658Z,,,,1,A,100.00199999999313,timeout,,,,122096,122092.934,121992.932,121995.60000002384,122009.599,122109.601,,grey
,Reaction,canvas.Screen,3_21_0_2,2022-03-01T09:22:04.886Z,,,,1,A,209.59899998808396,response,,stim_detected,keydown(Space),122323.60000002384,122319.19999998808,122092.934,122096.10000002384,122109.601,122326.272,,grey
,Trial,flow.Sequence,3_21_0,2022-03-01T09:22:04.886Z,,,,1,A,2492.977999988085,completion,,,,122323.90000003576,122319.19999998808,119809.555,119813.40000003576,119826.222,122326.272,,grey
,Frame,canvas.Frame,3_21,2022-03-01T09:22:04.886Z,,,,1,A,2497.7780000000057,,,,,122324.19999998808,122324,119809.555,119812.60000002384,119826.222,122326.272,,grey
,Fixation,canvas.Screen,3_22_0_0,2022-03-01T09:22:07.324Z,,,,1,VA,2450.048999999999,timeout,,,,124762.10000002384,124759.654,122309.605,122325.19999998808,122326.272,124776.321,,white
,Stimulus,canvas.Screen,3_22_0_1,2022-03-01T09:22:07.424Z,,,,1,VA,100.00200000000768,timeout,,,,124862.30000001192,124859.656,124759.654,124762.40000003576,124776.321,124876.323,,white
,Reaction,canvas.Screen,3_22_0_2,2022-03-01T09:22:07.619Z,,,,1,VA,175.7770000238379,response,,stim_detected,keydown(Space),125056.5,125052.10000002384,124859.656,124862.60000002384,124876.323,125059.66,,white
,Trial,flow.Sequence,3_22_0,2022-03-01T09:22:07.619Z,,,,1,VA,2725.8280000238447,completion,,,,125056.90000003576,125052.10000002384,122309.605,122325.10000002384,122326.272,125059.66,,white
,Frame,canvas.Frame,3_22,2022-03-01T09:22:07.619Z,,,,1,VA,2730.728000000003,,,,,125057,125057,122309.605,122324.30000001192,122326.272,125059.66,,white
,Fixation,canvas.Screen,3_23_0_0,2022-03-01T09:22:09.808Z,,,,1,VA,2200.0439999999944,timeout,,,,127245.5,127243.037,125042.993,125058.19999998808,125059.66,127259.704,,white
,Stimulus,canvas.Screen,3_23_0_1,2022-03-01T09:22:09.906Z,,,,1,VA,100.00200000000768,timeout,,,,127344,127343.039,127243.037,127245.69999998808,127259.704,127359.706,,white
,Reaction,canvas.Screen,3_23_0_2,2022-03-01T09:22:10.118Z,,,,1,VA,192.1940000357572,response,,stim_detected,keydown(Space),127556.19999998808,127551.90000003576,127343.039,127344.19999998808,127359.706,127559.71,,white
,Trial,flow.Sequence,3_23_0,2022-03-01T09:22:10.119Z,,,,1,VA,2492.2400000357593,completion,,,,127556.5,127551.90000003576,125042.993,125058.10000002384,125059.66,127559.71,,white
,Frame,canvas.Frame,3_23,2022-03-01T09:22:10.119Z,,,,1,VA,2496.9400000238384,,,,,127556.60000002384,127556.60000002384,125042.993,125057.19999998808,125059.66,127559.71,,white
,Fixation,canvas.Screen,3_24_0_0,2022-03-01T09:22:12.241Z,,,,0,V,2133.3759999999893,timeout,,,,129678.60000002384,129676.419,127543.043,127557.60000002384,127559.71,129693.086,,white
,Stimulus,canvas.Screen,3_24_0_1,2022-03-01T09:22:12.341Z,,,,0,V,100.00200000000768,timeout,,,,129778.60000002384,129776.421,129676.419,129678.69999998808,129693.086,129793.088,,white
,Reaction,canvas.Screen,3_24_0_2,2022-03-01T09:22:12.541Z,,,,0,V,180.8120000357594,response,,stim_detected,keydown(Space),129978.5,129973.90000003576,129776.421,129778.80000001192,129793.088,129993.092,,white
,Trial,flow.Sequence,3_24_0,2022-03-01T09:22:12.541Z,,,,0,V,2414.1900000357564,completion,,,,129978.69999998808,129973.90000003576,127543.043,127557.60000002384,127559.71,129993.092,,white
,Frame,canvas.Frame,3_24,2022-03-01T09:22:12.541Z,,,,0,V,2419.0900000119145,,,,,129978.90000003576,129978.80000001192,127543.043,127556.69999998808,127559.71,129993.092,,white
,Fixation,canvas.Screen,3_25_0_0,2022-03-01T09:22:14.425Z,,,,0,V,1883.3709999999846,timeout,,,,131862.60000002384,131859.796,129976.425,129980,129993.092,131876.463,,white
,Stimulus,canvas.Screen,3_25_0_1,2022-03-01T09:22:14.524Z,,,,0,V,100.00200000000768,timeout,,,,131961.60000002384,131959.798,131859.796,131862.80000001192,131876.463,131976.465,,white
,Reaction,canvas.Screen,3_25_0_2,2022-03-01T09:22:14.734Z,,,,0,V,190.33500001192442,response,,stim_detected,keydown(Space),132171.40000003576,132166.80000001192,131959.798,131961.80000001192,131976.465,132176.469,,white
,Trial,flow.Sequence,3_25_0,2022-03-01T09:22:14.734Z,,,,0,V,2173.7080000119167,completion,,,,132171.69999998808,132166.80000001192,129976.425,129979.90000003576,129993.092,132176.469,,white
,Frame,canvas.Frame,3_25,2022-03-01T09:22:14.734Z,,,,0,V,2178.8080000357586,,,,,132172,132171.90000003576,129976.425,129979.10000002384,129993.092,132176.469,,white
,Fixation,canvas.Screen,3_26_0_0,2022-03-01T09:22:16.608Z,,,,1,VA,1883.3709999999846,timeout,,,,134045.60000002384,134043.173,132159.802,132173,132176.469,134059.84,,white
