id,sender,sender_type,sender_id,timestamp,meta,,age,aud,condition,duration,ended_on,gender,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,vis
,Trial,flow.Sequence,3_4_0,2022-03-01T10:24:19.162Z,,,,1,VA,3616.7390000000014,completion,,,,31098.80000001192,31097.428,27464.022,27473.19999998808,27480.689,31114.095,,white
,Frame,canvas.Frame,3_4,2022-03-01T10:24:19.162Z,,,,1,VA,3618.2109999761597,,,,,31099,31098.899999976158,27464.022,27472.19999998808,27480.689,31130.762,,white
,Fixation,canvas.Screen,3_5_0_0,2022-03-01T10:24:21.530Z,,,,1,VA,2350.0470000000023,timeout,,,,33466.80000001192,33464.142,31114.095,31100.19999998808,31130.762,33480.809,,white
,Stimulus,canvas.Screen,3_5_0_1,2022-03-01T10:24:21.630Z,,,,1,VA,100.00200000000041,timeout,,,,33566.5,33564.144,33464.142,33467.10000002384,33480.809,33580.811,,white
,Reaction,canvas.Screen,3_5_0_2,2022-03-01T10:24:23.129Z,,,,1,VA,1500.0299999999988,timeout,,,,35066.30000001192,35064.174,33564.144,33566.69999998808,33580.811,35080.841,,white
,Trial,flow.Sequence,3_5_0,2022-03-01T10:24:23.130Z,,,,1,VA,3933.4120000000003,completion,,,,35066.60000002384,35064.174,31114.095,31100.19999998808,31130.762,35080.841,,white
,Frame,canvas.Frame,3_5,2022-03-01T10:24:23.130Z,,,,1,VA,3936.038000011922,,,,,35067,35066.80000001192,31114.095,31099.100000023842,31130.762,35097.508,,white
,Fixation,canvas.Screen,3_6_0_0,2022-03-01T10:24:25.395Z,,,,1,A,2250.0449999999983,timeout,,,,37331.80000001192,37330.886,35080.841,35068.19999998808,35097.508,37347.553,,grey
,Stimulus,canvas.Screen,3_6_0_1,2022-03-01T10:24:25.497Z,,,,1,A,100.00200000000041,timeout,,,,37433.5,37430.888,37330.886,37332.10000002384,37347.553,37447.555,,grey
,Reaction,canvas.Screen,3_6_0_2,2022-03-01T10:24:26.996Z,,,,1,A,1500.0299999999988,timeout,,,,38932.80000001192,38930.918,37430.888,37433.60000002384,37447.555,38947.585,,grey
,Trial,flow.Sequence,3_6_0,2022-03-01T10:24:26.996Z,,,,1,A,3833.409999999996,completion,,,,38933.10000002384,38930.918,35080.841,35068.10000002384,35097.508,38947.585,,grey
,Frame,canvas.Frame,3_6,2022-03-01T10:24:26.996Z,,,,1,A,3835.6919999880774,,,,,38933.19999998808,38933.19999998808,35080.841,35067.19999998808,35097.508,38964.252,,grey
,Fixation,canvas.Screen,3_7_0_0,2022-03-01T10:24:28.880Z,,,,1,A,1866.703999999998,timeout,,,,40816.69999998808,40814.289,38947.585,38934.30000001192,38964.252,40830.956,,grey
,Stimulus,canvas.Screen,3_7_0_1,2022-03-01T10:24:28.980Z,,,,1,A,100.00200000000041,timeout,,,,40916.30000001192,40914.291,40814.289,40816.89999997616,40830.956,40930.958,,grey
,Reaction,canvas.Screen,3_7_0_2,2022-03-01T10:24:30.479Z,,,,1,A,1533.3640000000014,timeout,,,,42415.69999998808,42414.321,40914.291,40916.60000002384,40930.958,42464.322,,grey
,Trial,flow.Sequence,3_7_0,2022-03-01T10:24:30.479Z,,,,1,A,3450.069000000003,completion,,,,42416.10000002384,42414.321,38947.585,38934.19999998808,38964.252,42464.322,,grey
,Frame,canvas.Frame,3_7,2022-03-01T10:24:30.480Z,,,,1,A,3451.9479999880787,,,,,42416.30000001192,42416.19999998808,38947.585,38933.39999997616,38964.252,42480.989,,grey
,Fixation,canvas.Screen,3_8_0_0,2022-03-01T10:24:32.379Z,,,,1,VA,1850.0369999999966,timeout,,,,44315.19999998808,44314.359,42464.322,42417.39999997616,42480.989,44331.026,,white
,Stimulus,canvas.Screen,3_8_0_1,2022-03-01T10:24:32.479Z,,,,1,VA,100.00200000000041,timeout,,,,44415.69999998808,44414.361,44314.359,44315.39999997616,44331.026,44431.028,,white
,Reaction,canvas.Screen,3_8_0_2,2022-03-01T10:24:33.980Z,,,,1,VA,1500.0299999999988,timeout,,,,45916.19999998808,45914.391,44414.361,44415.89999997616,44431.028,45931.058,,white
,Trial,flow.Sequence,3_8_0,2022-03-01T10:24:33.980Z,,,,1,VA,3433.402000000002,completion,,,,45916.5,45914.391,42464.322,42417.30000001192,42480.989,45931.058,,white
,Frame,canvas.Frame,3_8,2022-03-01T10:24:33.980Z,,,,1,VA,3435.5109999999986,,,,,45916.69999998808,45916.5,42464.322,42416.39999997616,42480.989,45947.725,,white
,Fixation,canvas.Screen,3_9_0_0,2022-03-01T10:24:36.013Z,,,,0,V,2016.7070000000022,timeout,,,,47949.30000001192,47947.765,45931.058,45917.69999998808,45947.725,47964.432,,white
,Stimulus,canvas.Screen,3_9_0_1,2022-03-01T10:24:36.113Z,,,,0,V,100.00200000000041,timeout,,,,48049.89999997616,48047.767,47947.765,47949.60000002384,47964.432,48064.434,,white
,Reaction,canvas.Screen,3_9_0_2,2022-03-01T10:24:37.614Z,,,,0,V,1500.0299999999988,timeout,,,,49550.10000002384,49547.797,48047.767,48050.10000002384,48064.434,49564.464,,white
,Trial,flow.Sequence,3_9_0,2022-03-01T10:24:37.614Z,,,,0,V,3600.072,completion,,,,49550.39999997616,49547.797,45931.058,45917.69999998808,45947.725,49564.464,,white
,Frame,canvas.Frame,3_9,2022-03-01T10:24:37.614Z,,,,0,V,3602.7750000000015,,,,,49550.60000002384,49550.5,45931.058,45916.80000001192,45947.725,49581.131,,white
,Fixation,canvas.Screen,3_10_0_0,2022-03-01T10:24:39.763Z,,,,1,VA,2133.3759999999966,timeout,,,,51699.30000001192,51697.84,49564.464,49551.60000002384,49581.131,51714.507,,white
,Stimulus,canvas.Screen,3_10_0_1,2022-03-01T10:24:39.864Z,,,,1,VA,100.00200000000041,timeout,,,,51800.80000001192,51797.842,51697.84,51699.5,51714.507,51814.509,,white
,Reaction,canvas.Screen,3_10_0_2,2022-03-01T10:24:41.364Z,,,,1,VA,1500.0299999999988,timeout,,,,53300.60000002384,53297.872,51797.842,51801.10000002384,51814.509,53314.539,,white
,Trial,flow.Sequence,3_10_0,2022-03-01T10:24:41.364Z,,,,1,VA,3716.741000000002,completion,,,,53300.89999997616,53297.872,49564.464,49551.5,49581.131,53314.539,,white
,Frame,canvas.Frame,3_10,2022-03-01T10:24:41.365Z,,,,1,VA,3719.868999999999,,,,,53301.10000002384,53301,49564.464,49550.69999998808,49581.131,53331.206,,white
,Fixation,canvas.Screen,3_11_0_0,2022-03-01T10:24:42.931Z,,,,1,A,1550.0310000000027,timeout,,,,54867.5,54864.57,53314.539,53302.10000002384,53331.206,54881.237,,grey
,Stimulus,canvas.Screen,3_11_0_1,2022-03-01T10:24:43.030Z,,,,1,A,100.00200000000041,timeout,,,,54966.39999997616,54964.572,54864.57,54867.80000001192,54881.237,54981.239,,grey
,Reaction,canvas.Screen,3_11_0_2,2022-03-01T10:24:44.530Z,,,,1,A,1500.0299999999988,timeout,,,,56466.60000002384,56464.602,54964.572,54966.60000002384,54981.239,56481.269,,grey
,Trial,flow.Sequence,3_11_0,2022-03-01T10:24:44.531Z,,,,1,A,3133.3960000000006,completion,,,,56466.89999997616,56464.602,53314.539,53302,53331.206,56481.269,,grey
,Frame,canvas.Frame,3_11,2022-03-01T10:24:44.531Z,,,,1,A,3135.7940000000017,,,,,56467,56467,53314.539,53301.10000002384,53331.206,56497.936,,grey
,Fixation,canvas.Screen,3_12_0_0,2022-03-01T10:24:46.497Z,,,,1,A,1950.038999999997,timeout,,,,58433,58431.308,56481.269,56468.10000002384,56497.936,58447.975,,grey
,Stimulus,canvas.Screen,3_12_0_1,2022-03-01T10:24:46.596Z,,,,1,A,100.00200000000041,timeout,,,,58532.5,58531.31,58431.308,58433.19999998808,58447.975,58547.977,,grey
,Reaction,canvas.Screen,3_12_0_2,2022-03-01T10:24:48.098Z,,,,1,A,1500.0299999999988,timeout,,,,60033.89999997616,60031.34,58531.31,58532.69999998808,58547.977,60048.007,,grey
,Trial,flow.Sequence,3_12_0,2022-03-01T10:24:48.098Z,,,,1,A,3533.403999999995,completion,,,,60034.10000002384,60031.34,56481.269,56468,56497.936,60048.007,,grey
,Frame,canvas.Frame,3_12,2022-03-01T10:24:48.098Z,,,,1,A,3536.2639999880776,,,,,60034.30000001192,60034.19999998808,56481.269,56467.19999998808,56497.936,60064.674,,grey
,Fixation,canvas.Screen,3_13_0_0,2022-03-01T10:24:49.781Z,,,,0,V,1683.3669999999984,timeout,,,,61717.39999997616,61714.707,60048.007,60035.30000001192,60064.674,61748.041,,white
,Stimulus,canvas.Screen,3_13_0_1,2022-03-01T10:24:49.898Z,,,,0,V,100.00200000000041,timeout,,,,61833.89999997616,61831.376,61714.707,61717.69999998808,61748.041,61848.043,,white
,Reaction,canvas.Screen,3_13_0_2,2022-03-01T10:24:51.396Z,,,,0,V,1500.0299999999988,timeout,,,,63332.5,63331.406,61831.376,61834.30000001192,61848.043,63348.073,,white
,Trial,flow.Sequence,3_13_0,2022-03-01T10:24:51.397Z,,,,0,V,3266.7320000000036,completion,,,,63332.80000001192,63331.406,60048.007,60035.19999998808,60064.674,63348.073,,white
,Frame,canvas.Frame,3_13,2022-03-01T10:24:51.397Z,,,,0,V,3268.225999976159,,,,,63333,63332.89999997616,60048.007,60034.39999997616,60064.674,63364.74,,white
,Fixation,canvas.Screen,3_14_0_0,2022-03-01T10:24:52.980Z,,,,0,V,1566.698000000004,timeout,,,,64915.80000001192,64914.771,63348.073,63334,63364.74,64931.438,,white
,Stimulus,canvas.Screen,3_14_0_1,2022-03-01T10:24:53.081Z,,,,0,V,100.00200000000041,timeout,,,,65017.39999997616,65014.773,64914.771,64916,64931.438,65031.44,,white
,Reaction,canvas.Screen,3_14_0_2,2022-03-01T10:24:54.581Z,,,,0,V,1500.0299999999988,timeout,,,,66517.19999998808,66514.803,65014.773,65017.60000002384,65031.44,66531.47,,white
,Trial,flow.Sequence,3_14_0,2022-03-01T10:24:54.581Z,,,,0,V,3150.063000000002,completion,,,,66517.5,66514.803,63348.073,63333.89999997616,63364.74,66531.47,,white
,Frame,canvas.Frame,3_14,2022-03-01T10:24:54.582Z,,,,0,V,3152.860000023844,,,,,66517.69999998808,66517.60000002384,63348.073,63333.10000002384,63364.74,66548.137,,white
,Fixation,canvas.Screen,3_15_0_0,2022-03-01T10:24:56.931Z,,,,1,A,2333.3800000000047,timeout,,,,68867,68864.85,66531.47,66518.69999998808,66548.137,68881.517,,grey
,Stimulus,canvas.Screen,3_15_0_1,2022-03-01T10:24:57.031Z,,,,1,A,100.00199999999313,timeout,,,,68967,68964.852,68864.85,68867.19999998808,68881.517,68981.519,,grey
,Reaction,canvas.Screen,3_15_0_2,2022-03-01T10:24:58.531Z,,,,1,A,1500.0299999999988,timeout,,,,70466.80000001192,70464.882,68964.852,68967.10000002384,68981.519,70481.549,,grey
,Trial,flow.Sequence,3_15_0,2022-03-01T10:24:58.531Z,,,,1,A,3916.7449999999953,completion,,,,70467.10000002384,70464.882,66531.47,66518.60000002384,66548.137,70481.549,,grey
,Frame,canvas.Frame,3_15,2022-03-01T10:24:58.531Z,,,,1,A,3919.0629999880766,,,,,70467.30000001192,70467.19999998808,66531.47,66517.80000001192,66548.137,70498.216,,grey
,Fixation,canvas.Screen,3_16_0_0,2022-03-01T10:25:00.598Z,,,,1,A,2050.0409999999974,timeout,,,,72533.39999997616,72531.59,70481.549,70468.30000001192,70498.216,72548.257,,grey
,Stimulus,canvas.Screen,3_16_0_1,2022-03-01T10:25:00.698Z,,,,1,A,100.00200000000768,timeout,,,,72633.69999998808,72631.592,72531.59,72533.69999998808,72548.257,72648.259,,grey
,Reaction,canvas.Screen,3_16_0_2,2022-03-01T10:25:02.198Z,,,,1,A,1500.0299999999988,timeout,,,,74133.89999997616,74131.622,72631.592,72633.89999997616,72648.259,74148.289,,grey
,Trial,flow.Sequence,3_16_0,2022-03-01T10:25:02.198Z,,,,1,A,3633.4060000000027,completion,,,,74134.30000001192,74131.622,70481.549,70468.19999998808,70498.216,74148.289,,grey
,Frame,canvas.Frame,3_16,2022-03-01T10:25:02.199Z,,,,1,A,3636.0840000119206,,,,,74134.5,74134.30000001192,70481.549,70467.5,70498.216,74164.956,,grey
,Fixation,canvas.Screen,3_17_0_0,2022-03-01T10:25:04.081Z,,,,1,VA,1866.703999999998,timeout,,,,76016.5,76014.993,74148.289,74135.5,74164.956,76031.66,,white
,Stimulus,canvas.Screen,3_17_0_1,2022-03-01T10:25:04.182Z,,,,1,VA,100.00199999999313,timeout,,,,76117.39999997616,76114.995,76014.993,76016.69999998808,76031.66,76131.662,,white
,Reaction,canvas.Screen,3_17_0_2,2022-03-01T10:25:05.682Z,,,,1,VA,1500.0299999999988,timeout,,,,77617.5,77615.025,76114.995,76117.60000002384,76131.662,77631.692,,white
,Trial,flow.Sequence,3_17_0,2022-03-01T10:25:05.682Z,,,,1,VA,3450.0689999999886,completion,,,,77617.80000001192,77615.025,74148.289,74135.5,74164.956,77631.692,,white
,Frame,canvas.Frame,3_17,2022-03-01T10:25:05.682Z,,,,1,VA,3452.8440000119153,,,,,77618,77617.80000001192,74148.289,74134.5,74164.956,77648.359,,white
,Fixation,canvas.Screen,3_18_0_0,2022-03-01T10:25:07.282Z,,,,1,A,1583.3650000000052,timeout,,,,79217.30000001192,79215.057,77631.692,77618.89999997616,77648.359,79231.724,,grey
,Stimulus,canvas.Screen,3_18_0_1,2022-03-01T10:25:07.382Z,,,,1,A,100.00199999999313,timeout,,,,79317.39999997616,79315.059,79215.057,79217.5,79231.724,79331.726,,grey
,Reaction,canvas.Screen,3_18_0_2,2022-03-01T10:25:08.881Z,,,,1,A,1500.0299999999988,timeout,,,,80817,80815.089,79315.059,79317.60000002384,79331.726,80831.756,,grey
,Trial,flow.Sequence,3_18_0,2022-03-01T10:25:08.882Z,,,,1,A,3166.7300000000105,completion,,,,80817.39999997616,80815.089,77631.692,77618.80000001192,77648.359,80831.756,,grey
,Frame,canvas.Frame,3_18,2022-03-01T10:25:08.882Z,,,,1,A,3169.0409999761614,,,,,80817.60000002384,80817.39999997616,77631.692,77618.10000002384,77648.359,80848.423,,grey
,Fixation,canvas.Screen,3_19_0_0,2022-03-01T10:25:10.732Z,,,,1,A,1850.0370000000112,timeout,,,,82667.5,82665.126,80831.756,80818.69999998808,80848.423,82698.46,,grey
,Stimulus,canvas.Screen,3_19_0_1,2022-03-01T10:25:10.848Z,,,,1,A,100.00199999999313,timeout,,,,82784,82781.795,82665.126,82667.60000002384,82698.46,82798.462,,grey
,Reaction,canvas.Screen,3_19_0_2,2022-03-01T10:25:12.349Z,,,,1,A,1500.0299999999988,timeout,,,,84284.5,84281.825,82781.795,82784.39999997616,82798.462,84298.492,,grey
,Trial,flow.Sequence,3_19_0,2022-03-01T10:25:12.349Z,,,,1,A,3433.402000000002,completion,,,,84284.69999998808,84281.825,80831.756,80818.69999998808,80848.423,84298.492,,grey
,Frame,canvas.Frame,3_19,2022-03-01T10:25:12.349Z,,,,1,A,3436.3770000119257,,,,,84285,84284.80000001192,80831.756,80817.69999998808,80848.423,84315.159,,grey
,Fixation,canvas.Screen,3_20_0_0,2022-03-01T10:25:14.381Z,,,,1,A,2016.7069999999949,timeout,,,,86316.60000002384,86315.199,84298.492,84285.89999997616,84315.159,86331.866,,grey
,Stimulus,canvas.Screen,3_20_0_1,2022-03-01T10:25:14.482Z,,,,1,A,100.00200000000768,timeout,,,,86417.5,86415.201,86315.199,86317,86331.866,86431.868,,grey
,Reaction,canvas.Screen,3_20_0_2,2022-03-01T10:25:15.981Z,,,,1,A,1500.0299999999988,timeout,,,,87916.69999998808,87915.231,86415.201,86417.69999998808,86431.868,87931.898,,grey
,Trial,flow.Sequence,3_20_0,2022-03-01T10:25:15.981Z,,,,1,A,3600.072,completion,,,,87916.89999997616,87915.231,84298.492,84285.89999997616,84315.159,87931.898,,grey
,Frame,canvas.Frame,3_20,2022-03-01T10:25:15.982Z,,,,1,A,3601.941000023842,,,,,87917.19999998808,87917.10000002384,84298.492,84285.10000002384,84315.159,87948.565,,grey
,Fixation,canvas.Screen,3_21_0_0,2022-03-01T10:25:18.398Z,,,,1,A,2400.047999999995,timeout,,,,90333.60000002384,90331.946,87931.898,87918.10000002384,87948.565,90348.613,,grey
,Stimulus,canvas.Screen,3_21_0_1,2022-03-01T10:25:18.500Z,,,,1,A,100.00200000000768,timeout,,,,90435.39999997616,90431.948,90331.946,90333.80000001192,90348.613,90448.615,,grey
,Reaction,canvas.Screen,3_21_0_2,2022-03-01T10:25:19.998Z,,,,1,A,1500.0299999999988,timeout,,,,91933.69999998808,91931.978,90431.948,90435.69999998808,90448.615,91948.645,,grey
,Trial,flow.Sequence,3_21_0,2022-03-01T10:25:19.999Z,,,,1,A,3983.4130000000005,completion,,,,91934,91931.978,87931.898,87918.10000002384,87948.565,91948.645,,grey
,Frame,canvas.Frame,3_21,2022-03-01T10:25:19.999Z,,,,1,A,3985.4349999999977,,,,,91934.19999998808,91934,87931.898,87917.30000001192,87948.565,91965.312,,grey
,Fixation,canvas.Screen,3_22_0_0,2022-03-01T10:25:22.383Z,,,,1,A,2366.7139999999927,timeout,,,,94317.80000001192,94315.359,91948.645,91935.30000001192,91965.312,94332.026,,grey
,Stimulus,canvas.Screen,3_22_0_1,2022-03-01T10:25:22.482Z,,,,1,A,100.00200000000768,timeout,,,,94417.69999998808,94415.361,94315.359,94318,94332.026,94432.028,,grey
,Reaction,canvas.Screen,3_22_0_2,2022-03-01T10:25:23.982Z,,,,1,A,1500.0299999999988,timeout,,,,95917.60000002384,95915.391,94415.361,94417.80000001192,94432.028,95932.058,,grey
,Trial,flow.Sequence,3_22_0,2022-03-01T10:25:23.983Z,,,,1,A,3950.078999999998,completion,,,,95917.80000001192,95915.391,91948.645,91935.19999998808,91965.312,95932.058,,grey
,Frame,canvas.Frame,3_22,2022-03-01T10:25:23.983Z,,,,1,A,3952.587999976153,,,,,95918,95917.89999997616,91948.645,91934.30000001192,91965.312,95948.725,,grey
,Fixation,canvas.Screen,3_23_0_0,2022-03-01T10:25:25.632Z,,,,1,A,1650.0329999999958,timeout,,,,97566.89999997616,97565.424,95932.058,95919,95948.725,97598.758,,grey
,Stimulus,canvas.Screen,3_23_0_1,2022-03-01T10:25:25.748Z,,,,1,A,100.00199999999313,timeout,,,,97683.39999997616,97682.093,97565.424,97567.19999998808,97598.758,97698.76,,grey
,Reaction,canvas.Screen,3_23_0_2,2022-03-01T10:25:27.249Z,,,,1,A,1500.0299999999988,timeout,,,,99184.10000002384,99182.123,97682.093,97683.60000002384,97698.76,99198.79,,grey
,Trial,flow.Sequence,3_23_0,2022-03-01T10:25:27.249Z,,,,1,A,3233.398000000001,completion,,,,99184.30000001192,99182.123,95932.058,95918.89999997616,95948.725,99198.79,,grey
,Frame,canvas.Frame,3_23,2022-03-01T10:25:27.249Z,,,,1,A,3235.6749999761523,,,,,99184.5,99184.39999997616,95932.058,95918.19999998808,95948.725,99215.457,,grey
,Fixation,canvas.Screen,3_24_0_0,2022-03-01T10:25:29.432Z,,,,0,V,2166.7100000000064,timeout,,,,101367,101365.5,99198.79,99185.69999998808,99215.457,101382.167,,white
,Stimulus,canvas.Screen,3_24_0_1,2022-03-01T10:25:29.533Z,,,,0,V,100.00199999999313,timeout,,,,101467.69999998808,101465.502,101365.5,101367.19999998808,101382.167,101482.169,,white
,Reaction,canvas.Screen,3_24_0_2,2022-03-01T10:25:31.033Z,,,,0,V,1500.0299999999988,timeout,,,,102967.89999997616,102965.532,101465.502,101467.89999997616,101482.169,102982.199,,white
,Trial,flow.Sequence,3_24_0,2022-03-01T10:25:31.033Z,,,,0,V,3750.0750000000116,completion,,,,102968.30000001192,102965.532,99198.79,99185.60000002384,99215.457,102982.199,,white
,Frame,canvas.Frame,3_24,2022-03-01T10:25:31.033Z,,,,0,V,3752.9429999761633,,,,,102968.5,102968.39999997616,99198.79,99184.69999998808,99215.457,102998.866,,white
,Fixation,canvas.Screen,3_25_0_0,2022-03-01T10:25:33.099Z,,,,0,V,2050.041000000012,timeout,,,,105034,105032.24,102982.199,102969.5,102998.866,105048.907,,white
,Stimulus,canvas.Screen,3_25_0_1,2022-03-01T10:25:33.199Z,,,,0,V,100.00199999999313,timeout,,,,105134.30000001192,105132.242,105032.24,105034.10000002384,105048.907,105148.909,,white
,Reaction,canvas.Screen,3_25_0_2,2022-03-01T10:25:34.699Z,,,,0,V,1500.0299999999988,timeout,,,,106634.10000002384,106632.272,105132.242,105134.39999997616,105148.909,106648.939,,white
,Trial,flow.Sequence,3_25_0,2022-03-01T10:25:34.699Z,,,,0,V,3633.4060000000027,completion,,,,106634.30000001192,106632.272,102982.199,102969.5,102998.866,106648.939,,white
,Frame,canvas.Frame,3_25,2022-03-01T10:25:34.700Z,,,,0,V,3635.5339999761636,,,,,106634.5,106634.39999997616,102982.199,102968.69999998808,102998.866,106665.606,,white
,Fixation,canvas.Screen,3_26_0_0,2022-03-01T10:25:36.617Z,,,,1,VA,1900.0380000000005,timeout,,,,108551.5,108548.977,106648.939,106635.5,106665.606,108565.644,,white
,Stimulus,canvas.Screen,3_26_0_1,2022-03-01T10:25:36.716Z,,,,1,VA,100.00199999999313,timeout,,,,108651.30000001192,108648.979,108548.977,108551.80000001192,108565.644,108665.646,,white
,Reaction,canvas.Screen,3_26_0_2,2022-03-01T10:25:38.217Z,,,,1,VA,1500.0300000000134,timeout,,,,110151.69999998808,110149.009,108648.979,108651.5,108665.646,110165.676,,white
,Trial,flow.Sequence,3_26_0,2022-03-01T10:25:38.217Z,,,,1,VA,3483.4030000000057,completion,,,,110152,110149.009,106648.939,106635.5,106665.606,110165.676,,white
