id,sender,sender_type,sender_id,timestamp,meta,,age,aud,condition,duration,ended_on,gender,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,vis
,Frame,canvas.Frame,3_10,2022-03-01T09:08:25.530Z,,,,0,V,2705.314999988077,,,,,57208.19999998808,57208.19999998808,54486.218,54493.69999998808,54502.885,57219.606,,white
,Fixation,canvas.Screen,3_11_0_0,2022-03-01T09:08:27.210Z,,,,0,V,1683.3669999999984,timeout,,,,58888.80000001192,58886.306,57202.939,57209.30000001192,57219.606,58902.973,,white
,Stimulus,canvas.Screen,3_11_0_1,2022-03-01T09:08:27.310Z,,,,0,V,100.00200000000041,timeout,,,,58988.80000001192,58986.308,58886.306,58889.10000002384,58902.973,59002.975,,white
,Reaction,canvas.Screen,3_11_0_2,2022-03-01T09:08:27.701Z,,,,0,V,372.2249999880805,response,,stim_detected,keydown(Space),59380,59375.19999998808,58986.308,58989.10000002384,59002.975,59386.316,,white
,Trial,flow.Sequence,3_11_0,2022-03-01T09:08:27.702Z,,,,0,V,2155.5939999880793,completion,,,,59380.30000001192,59375.19999998808,57202.939,57209.19999998808,57219.606,59386.316,,white
,Frame,canvas.Frame,3_11,2022-03-01T09:08:27.702Z,,,,0,V,2160.7939999761584,,,,,59380.60000002384,59380.39999997616,57202.939,57208.39999997616,57219.606,59386.316,,white
,Fixation,canvas.Screen,3_12_0_0,2022-03-01T09:08:29.959Z,,,,1,A,2266.7119999999995,timeout,,,,61637.30000001192,61636.361,59369.649,59381.69999998808,59386.316,61653.028,,grey
,Stimulus,canvas.Screen,3_12_0_1,2022-03-01T09:08:30.061Z,,,,1,A,100.00200000000041,timeout,,,,61739.10000002384,61736.363,61636.361,61637.5,61653.028,61753.03,,grey
,Reaction,canvas.Screen,3_12_0_2,2022-03-01T09:08:30.477Z,,,,1,A,398.070000023843,response,,stim_detected,keydown(Space),62155.69999998808,62151.10000002384,61736.363,61739.30000001192,61753.03,62169.705,,grey
,Trial,flow.Sequence,3_12_0,2022-03-01T09:08:30.477Z,,,,1,A,2764.784000023843,completion,,,,62156,62151.10000002384,59369.649,59381.60000002384,59386.316,62169.705,,grey
,Frame,canvas.Frame,3_12,2022-03-01T09:08:30.478Z,,,,1,A,2769.984000011922,,,,,62156.39999997616,62156.30000001192,59369.649,59380.69999998808,59386.316,62169.705,,grey
,Fixation,canvas.Screen,3_13_0_0,2022-03-01T09:08:31.993Z,,,,1,VA,1533.3640000000014,timeout,,,,63671.89999997616,63669.735,62153.038,62157.39999997616,62169.705,63703.069,,white
,Stimulus,canvas.Screen,3_13_0_1,2022-03-01T09:08:32.110Z,,,,1,VA,100.00200000000041,timeout,,,,63788.30000001192,63786.404,63669.735,63672.10000002384,63703.069,63803.071,,white
,Reaction,canvas.Screen,3_13_0_2,2022-03-01T09:08:32.427Z,,,,1,VA,298.7290000119174,response,,stim_detected,keydown(Space),64105.10000002384,64101.80000001192,63786.404,63788.5,63803.071,64119.744,,white
,Trial,flow.Sequence,3_13_0,2022-03-01T09:08:32.427Z,,,,1,VA,1932.0950000119192,completion,,,,64105.39999997616,64101.80000001192,62153.038,62157.30000001192,62169.705,64119.744,,white
,Frame,canvas.Frame,3_13,2022-03-01T09:08:32.427Z,,,,1,VA,1935.7949999999983,,,,,64105.5,64105.5,62153.038,62156.5,62169.705,64119.744,,white
,Fixation,canvas.Screen,3_14_0_0,2022-03-01T09:08:34.442Z,,,,0,V,2016.7070000000022,timeout,,,,66120.80000001192,66119.784,64103.077,64106.19999998808,64119.744,66136.451,,white
,Stimulus,canvas.Screen,3_14_0_1,2022-03-01T09:08:34.543Z,,,,0,V,100.00199999999313,timeout,,,,66221.80000001192,66219.786,66119.784,66120.89999997616,66136.451,66236.453,,white
,Reaction,canvas.Screen,3_14_0_2,2022-03-01T09:08:35.151Z,,,,0,V,586.246999988085,response,,stim_detected,keydown(Space),66829.5,66822.69999998808,66219.786,66222,66236.453,66836.465,,white
,Trial,flow.Sequence,3_14_0,2022-03-01T09:08:35.151Z,,,,0,V,2702.9559999880803,completion,,,,66829.80000001192,66822.69999998808,64103.077,64106.10000002384,64119.744,66836.465,,white
,Frame,canvas.Frame,3_14,2022-03-01T09:08:35.151Z,,,,0,V,2710.1559999761594,,,,,66829.89999997616,66829.89999997616,64103.077,64105.60000002384,64119.744,66836.465,,white
,Fixation,canvas.Screen,3_15_0_0,2022-03-01T09:08:37.593Z,,,,1,A,2450.048999999999,timeout,,,,69271,69269.847,66819.798,66830.80000001192,66836.465,69286.514,,grey
,Stimulus,canvas.Screen,3_15_0_1,2022-03-01T09:08:37.693Z,,,,1,A,100.00200000000768,timeout,,,,69371.30000001192,69369.849,69269.847,69271.30000001192,69286.514,69386.516,,grey
,Reaction,canvas.Screen,3_15_0_2,2022-03-01T09:08:38.127Z,,,,1,A,413.98399999999674,response,,stim_detected,keydown(Space),69805.39999997616,69800.5,69369.849,69371.5,69386.516,69819.858,,grey
,Trial,flow.Sequence,3_15_0,2022-03-01T09:08:38.127Z,,,,1,A,2964.0350000000035,completion,,,,69805.80000001192,69800.5,66819.798,66830.80000001192,66836.465,69819.858,,grey
,Frame,canvas.Frame,3_15,2022-03-01T09:08:38.128Z,,,,1,A,2969.5350000000035,,,,,69806.10000002384,69806,66819.798,66830.10000002384,66836.465,69819.858,,grey
,Fixation,canvas.Screen,3_16_0_0,2022-03-01T09:08:40.627Z,,,,0,V,2500.050000000003,timeout,,,,72305.69999998808,72303.241,69803.191,69807.19999998808,69819.858,72319.908,,white
,Stimulus,canvas.Screen,3_16_0_1,2022-03-01T09:08:40.727Z,,,,0,V,100.00200000000768,timeout,,,,72405.69999998808,72403.243,72303.241,72305.89999997616,72319.908,72419.91,,white
,Reaction,canvas.Screen,3_16_0_2,2022-03-01T09:08:41.311Z,,,,0,V,565.4899999761546,response,,stim_detected,keydown(Space),72989.80000001192,72985.39999997616,72403.243,72406,72419.91,73003.255,,white
,Trial,flow.Sequence,3_16_0,2022-03-01T09:08:41.312Z,,,,0,V,3165.5419999761652,completion,,,,72990.5,72985.39999997616,69803.191,69807.10000002384,69819.858,73003.255,,white
,Frame,canvas.Frame,3_16,2022-03-01T09:08:41.312Z,,,,0,V,3170.742000023849,,,,,72990.80000001192,72990.60000002384,69803.191,69806.30000001192,69819.858,73003.255,,white
,Fixation,canvas.Screen,3_17_0_0,2022-03-01T09:08:42.927Z,,,,0,V,1616.6989999999932,timeout,,,,74605.19999998808,74603.287,72986.588,72991.89999997616,73003.255,74619.954,,white
,Stimulus,canvas.Screen,3_17_0_1,2022-03-01T09:08:43.027Z,,,,0,V,100.00200000000768,timeout,,,,74705.5,74703.289,74603.287,74605.39999997616,74619.954,74719.956,,white
,Reaction,canvas.Screen,3_17_0_2,2022-03-01T09:08:43.467Z,,,,0,V,421.2439999880735,response,,stim_detected,keydown(Space),75145.5,75141.19999998808,74703.289,74705.60000002384,74719.956,75153.298,,white
,Trial,flow.Sequence,3_17_0,2022-03-01T09:08:43.467Z,,,,0,V,2137.9449999880744,completion,,,,75145.80000001192,75141.19999998808,72986.588,72991.89999997616,73003.255,75153.298,,white
,Frame,canvas.Frame,3_17,2022-03-01T09:08:43.468Z,,,,0,V,2142.7449999999953,,,,,75146.10000002384,75146,72986.588,72991,73003.255,75153.298,,white
,Fixation,canvas.Screen,3_18_0_0,2022-03-01T09:08:45.677Z,,,,1,A,2216.7110000000102,timeout,,,,77355.69999998808,77353.342,75136.631,75147.19999998808,75153.298,77370.009,,grey
,Stimulus,canvas.Screen,3_18_0_1,2022-03-01T09:08:45.777Z,,,,1,A,100.00199999999313,timeout,,,,77455.39999997616,77453.344,77353.342,77355.89999997616,77370.009,77470.011,,grey
,Reaction,canvas.Screen,3_18_0_2,2022-03-01T09:08:46.289Z,,,,1,A,493.08900002384325,response,,stim_detected,keydown(Space),77967.60000002384,77963.10000002384,77453.344,77455.60000002384,77470.011,77970.021,,grey
,Trial,flow.Sequence,3_18_0,2022-03-01T09:08:46.289Z,,,,1,A,2809.8020000238466,completion,,,,77967.89999997616,77963.10000002384,75136.631,75147.19999998808,75153.298,77970.021,,grey
,Frame,canvas.Frame,3_18,2022-03-01T09:08:46.290Z,,,,1,A,2814.601999976163,,,,,77968.10000002384,77967.89999997616,75136.631,75146.19999998808,75153.298,77970.021,,grey
,Fixation,canvas.Screen,3_19_0_0,2022-03-01T09:08:47.826Z,,,,1,VA,1550.0310000000027,timeout,,,,79504.80000001192,79503.385,77953.354,77969.19999998808,77970.021,79520.052,,white
,Stimulus,canvas.Screen,3_19_0_1,2022-03-01T09:08:47.927Z,,,,1,VA,100.00200000000768,timeout,,,,79605.30000001192,79603.387,79503.385,79505,79520.052,79620.054,,white
,Reaction,canvas.Screen,3_19_0_2,2022-03-01T09:08:48.233Z,,,,1,VA,286.9459999999963,response,,stim_detected,keydown(Space),79911.60000002384,79907,79603.387,79605.60000002384,79620.054,79920.06,,white
,Trial,flow.Sequence,3_19_0,2022-03-01T09:08:48.234Z,,,,1,VA,1936.9790000000066,completion,,,,79911.89999997616,79907,77953.354,77969.10000002384,77970.021,79920.06,,white
,Frame,canvas.Frame,3_19,2022-03-01T09:08:48.234Z,,,,1,VA,1941.9790000000066,,,,,79912.19999998808,79912,77953.354,77968.30000001192,77970.021,79920.06,,white
,Fixation,canvas.Screen,3_20_0_0,2022-03-01T09:08:49.910Z,,,,1,VA,1683.3669999999984,timeout,,,,81588.69999998808,81586.76,79903.393,79913.39999997616,79920.06,81603.427,,white
,Stimulus,canvas.Screen,3_20_0_1,2022-03-01T09:08:50.011Z,,,,1,VA,100.00200000000768,timeout,,,,81689.10000002384,81686.762,81586.76,81589,81603.427,81703.429,,white
,Reaction,canvas.Screen,3_20_0_2,2022-03-01T09:08:50.291Z,,,,1,VA,261.5709999999963,response,,stim_detected,keydown(Space),81969.5,81965,81686.762,81689.30000001192,81703.429,81986.768,,white
,Trial,flow.Sequence,3_20_0,2022-03-01T09:08:50.291Z,,,,1,VA,2044.9400000000023,completion,,,,81969.80000001192,81965,79903.393,79913.30000001192,79920.06,81986.768,,white
,Frame,canvas.Frame,3_20,2022-03-01T09:08:50.292Z,,,,1,VA,2049.8399999761605,,,,,81969.89999997616,81969.89999997616,79903.393,79912.30000001192,79920.06,81986.768,,white
,Fixation,canvas.Screen,3_21_0_0,2022-03-01T09:08:52.677Z,,,,1,VA,2383.3810000000085,timeout,,,,84355.39999997616,84353.482,81970.101,81971,81986.768,84370.149,,white
,Stimulus,canvas.Screen,3_21_0_1,2022-03-01T09:08:52.777Z,,,,1,VA,100.00199999999313,timeout,,,,84455.19999998808,84453.484,84353.482,84355.69999998808,84370.149,84470.151,,white
,Reaction,canvas.Screen,3_21_0_2,2022-03-01T09:08:52.986Z,,,,1,VA,189.74899997616012,response,,stim_detected,keydown(Space),84664.30000001192,84659.89999997616,84453.484,84455.5,84470.151,84670.155,,white
,Trial,flow.Sequence,3_21_0,2022-03-01T09:08:52.986Z,,,,1,VA,2673.1319999761618,completion,,,,84664.60000002384,84659.89999997616,81970.101,81971,81986.768,84670.155,,white
,Frame,canvas.Frame,3_21,2022-03-01T09:08:52.987Z,,,,1,VA,2678.0320000119245,,,,,84664.89999997616,84664.80000001192,81970.101,81970.10000002384,81986.768,84670.155,,white
,Fixation,canvas.Screen,3_22_0_0,2022-03-01T09:08:55.394Z,,,,1,A,2433.381999999998,timeout,,,,87072.5,87070.203,84653.488,84666,84670.155,87103.537,,grey
,Stimulus,canvas.Screen,3_22_0_1,2022-03-01T09:08:55.511Z,,,,1,A,100.00200000000768,timeout,,,,87188.89999997616,87186.872,87070.203,87072.69999998808,87103.537,87203.539,,grey
,Reaction,canvas.Screen,3_22_0_2,2022-03-01T09:08:55.846Z,,,,1,A,316.16099998807476,response,,stim_detected,keydown(Space),87524.19999998808,87519.69999998808,87186.872,87189.10000002384,87203.539,87536.879,,grey
,Trial,flow.Sequence,3_22_0,2022-03-01T09:08:55.846Z,,,,1,A,2849.5449999880802,completion,,,,87524.60000002384,87519.69999998808,84653.488,84665.89999997616,84670.155,87536.879,,grey
,Frame,canvas.Frame,3_22,2022-03-01T09:08:55.846Z,,,,1,A,2854.445000023843,,,,,87524.80000001192,87524.60000002384,84653.488,84665.10000002384,84670.155,87536.879,,grey
,Fixation,canvas.Screen,3_23_0_0,2022-03-01T09:08:58.310Z,,,,1,VA,2466.7160000000003,timeout,,,,89988.60000002384,89986.928,87520.212,87525.80000001192,87536.879,90003.595,,white
,Stimulus,canvas.Screen,3_23_0_1,2022-03-01T09:08:58.411Z,,,,1,VA,100.00199999999313,timeout,,,,90089.30000001192,90086.93,89986.928,89988.80000001192,90003.595,90103.597,,white
,Reaction,canvas.Screen,3_23_0_2,2022-03-01T09:08:58.693Z,,,,1,VA,263.00300002384756,response,,stim_detected,keydown(Space),90371.39999997616,90366.60000002384,90086.93,90089.60000002384,90103.597,90386.936,,white
,Trial,flow.Sequence,3_23_0,2022-03-01T09:08:58.693Z,,,,1,VA,2829.721000023841,completion,,,,90371.69999998808,90366.60000002384,87520.212,87525.80000001192,87536.879,90386.936,,white
,Frame,canvas.Frame,3_23,2022-03-01T09:08:58.694Z,,,,1,VA,2834.92100001192,,,,,90372,90371.80000001192,87520.212,87524.89999997616,87536.879,90386.936,,white
,Fixation,canvas.Screen,3_24_0_0,2022-03-01T09:09:00.394Z,,,,1,A,1700.0339999999997,timeout,,,,92072.5,92070.303,90370.269,90373.5,90386.936,92086.97,,grey
,Stimulus,canvas.Screen,3_24_0_1,2022-03-01T09:09:00.494Z,,,,1,A,100.00199999999313,timeout,,,,92172.69999998808,92170.305,92070.303,92072.60000002384,92086.97,92186.972,,grey
,Reaction,canvas.Screen,3_24_0_2,2022-03-01T09:09:00.834Z,,,,1,A,320.42799997616385,response,,stim_detected,keydown(Space),92511.80000001192,92507.39999997616,92170.305,92173,92186.972,92520.312,,grey
,Trial,flow.Sequence,3_24_0,2022-03-01T09:09:00.834Z,,,,1,A,2120.4639999761566,completion,,,,92512.19999998808,92507.39999997616,90370.269,90373.39999997616,90386.936,92520.312,,grey
,Frame,canvas.Frame,3_24,2022-03-01T09:09:00.834Z,,,,1,A,2125.2639999880776,,,,,92512.30000001192,92512.19999998808,90370.269,90372.10000002384,90386.936,92520.312,,grey
,Fixation,canvas.Screen,3_25_0_0,2022-03-01T09:09:03.138Z,,,,0,V,2266.7119999999995,timeout,,,,94816.19999998808,94770.357,92503.645,92513.5,92520.312,94787.024,,white
,Stimulus,canvas.Screen,3_25_0_1,2022-03-01T09:09:03.212Z,,,,0,V,100.00199999999313,timeout,,,,94890.39999997616,94870.359,94770.357,94816.39999997616,94787.024,94887.026,,white
,Reaction,canvas.Screen,3_25_0_2,2022-03-01T09:09:04.695Z,,,,0,V,1500.0299999999988,timeout,,,,96372.80000001192,96370.389,94870.359,94890.5,94887.026,96387.056,,white
,Trial,flow.Sequence,3_25_0,2022-03-01T09:09:04.695Z,,,,0,V,3850.07699999999,completion,,,,96373.10000002384,96370.389,92503.645,92513.30000001192,92520.312,96387.056,,white
,Frame,canvas.Frame,3_25,2022-03-01T09:09:04.695Z,,,,0,V,3852.9880000119156,,,,,96373.39999997616,96373.30000001192,92503.645,92512.5,92520.312,96403.723,,white
,Fixation,canvas.Screen,3_26_0_0,2022-03-01T09:09:06.544Z,,,,1,A,1833.3699999999953,timeout,,,,98222,98220.426,96387.056,96374.39999997616,96403.723,98237.093,,grey
,Stimulus,canvas.Screen,3_26_0_1,2022-03-01T09:09:06.644Z,,,,1,A,100.00200000000768,timeout,,,,98322.60000002384,98320.428,98220.426,98222.10000002384,98237.093,98337.095,,grey
