id,sender,sender_type,sender_id,timestamp,meta,,age,aud,condition,duration,ended_on,gender,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,vis
,Frame,canvas.Frame,3_1,2022-03-01T10:14:05.686Z,,,,1,VA,2032.9590000119206,,,,,18168.099999964237,18167.80000001192,16118.174,16140.099999964237,16134.841,18184.882,,white
,Fixation,canvas.Screen,3_2_0_0,2022-03-01T10:14:07.538Z,,,,0,V,1850.0370000000003,timeout,,,,20020.899999976158,20018.252,18168.215,18169.599999964237,18184.882,20034.919,,white
,Stimulus,canvas.Screen,3_2_0_1,2022-03-01T10:14:07.638Z,,,,0,V,100.00199999999677,timeout,,,,20120.19999998808,20118.254,20018.252,20021.099999964237,20034.919,20134.921,,white
,Reaction,canvas.Screen,3_2_0_2,2022-03-01T10:14:07.856Z,,,,0,V,198.37900001192247,response,,stim_detected,keydown(Space),20338.30000001192,20333.30000001192,20118.254,20120.30000001192,20134.921,20351.592,,white
,Trial,flow.Sequence,3_2_0,2022-03-01T10:14:07.856Z,,,,0,V,2148.4180000119195,completion,,,,20338.69999998808,20333.30000001192,18168.215,18169.5,18184.882,20351.592,,white
,Frame,canvas.Frame,3_2,2022-03-01T10:14:07.856Z,,,,0,V,2153.8179999880776,,,,,20338.899999976158,20338.69999998808,18168.215,18168.19999998808,18184.882,20351.592,,white
,Fixation,canvas.Screen,3_3_0_0,2022-03-01T10:14:09.405Z,,,,1,A,1550.030999999999,timeout,,,,21887.30000001192,21884.956,20334.925,20340.099999964237,20351.592,21901.623,,grey
,Stimulus,canvas.Screen,3_3_0_1,2022-03-01T10:14:09.505Z,,,,1,A,100.00200000000041,timeout,,,,21987.399999976158,21984.958,21884.956,21887.399999976158,21901.623,22001.625,,grey
,Reaction,canvas.Screen,3_3_0_2,2022-03-01T10:14:09.849Z,,,,1,A,325.4749999642372,response,,stim_detected,keydown(Space),22331.69999998808,22327.099999964237,21984.958,21987.599999964237,22001.625,22334.965,,grey
,Trial,flow.Sequence,3_3_0,2022-03-01T10:14:09.850Z,,,,1,A,1975.5079999642367,completion,,,,22332,22327.099999964237,20334.925,20340,20351.592,22334.965,,grey
,Frame,canvas.Frame,3_3,2022-03-01T10:14:09.850Z,,,,1,A,1980.5079999642367,,,,,22332.19999998808,22332.099999964237,20334.925,20339,20351.592,22334.965,,grey
,Fixation,canvas.Screen,3_4_0_0,2022-03-01T10:14:11.638Z,,,,1,VA,1800.036,timeout,,,,24119.899999976158,24118.334,22318.298,22333.30000001192,22334.965,24135.001,,white
,Stimulus,canvas.Screen,3_4_0_1,2022-03-01T10:14:11.739Z,,,,1,VA,100.00200000000041,timeout,,,,24221.099999964237,24218.336,24118.334,24120.099999964237,24135.001,24235.003,,white
,Reaction,canvas.Screen,3_4_0_2,2022-03-01T10:14:11.893Z,,,,1,VA,134.9969999999994,response,,stim_detected,keydown(Space),24374.899999976158,24370,24218.336,24221.399999976158,24235.003,24385.006,,white
,Trial,flow.Sequence,3_4_0,2022-03-01T10:14:11.893Z,,,,1,VA,2035.0349999999999,completion,,,,24375.30000001192,24370,22318.298,22333.30000001192,22334.965,24385.006,,white
,Frame,canvas.Frame,3_4,2022-03-01T10:14:11.893Z,,,,1,VA,2040.434999976158,,,,,24375.80000001192,24375.399999976158,22318.298,22332.30000001192,22334.965,24385.006,,white
,Fixation,canvas.Screen,3_5_0_0,2022-03-01T10:14:13.639Z,,,,1,VA,1750.0349999999999,timeout,,,,26120.899999976158,26118.374,24368.339,24377,24385.006,26135.041,,white
,Stimulus,canvas.Screen,3_5_0_1,2022-03-01T10:14:13.739Z,,,,1,VA,100.00200000000041,timeout,,,,26220.899999976158,26218.376,26118.374,26122.30000001192,26135.041,26235.043,,white
,Reaction,canvas.Screen,3_5_0_2,2022-03-01T10:14:13.968Z,,,,1,VA,210.85699997615666,response,,stim_detected,keydown(Space),26450.5,26445.899999976158,26218.376,26221.19999998808,26235.043,26468.381,,white
,Trial,flow.Sequence,3_5_0,2022-03-01T10:14:13.969Z,,,,1,VA,2060.893999976157,completion,,,,26450.899999976158,26445.899999976158,24368.339,24376.899999976158,24385.006,26468.381,,white
,Frame,canvas.Frame,3_5,2022-03-01T10:14:13.969Z,,,,1,VA,2065.893999976157,,,,,26451.099999964237,26450.899999976158,24368.339,24375.899999976158,24385.006,26468.381,,white
,Fixation,canvas.Screen,3_6_0_0,2022-03-01T10:14:15.756Z,,,,1,A,1783.3689999999988,timeout,,,,28237.80000001192,28235.083,26451.714,26452.30000001192,26468.381,28251.75,,grey
,Stimulus,canvas.Screen,3_6_0_1,2022-03-01T10:14:15.855Z,,,,1,A,100.00200000000041,timeout,,,,28337.30000001192,28335.085,28235.083,28238,28251.75,28351.752,,grey
,Reaction,canvas.Screen,3_6_0_2,2022-03-01T10:14:16.168Z,,,,1,A,294.0480000119205,response,,stim_detected,keydown(Space),28650.399999976158,28645.80000001192,28335.085,28337.399999976158,28351.752,28651.758,,grey
,Trial,flow.Sequence,3_6_0,2022-03-01T10:14:16.168Z,,,,1,A,2177.4190000119197,completion,,,,28650.599999964237,28645.80000001192,26451.714,26452.19999998808,26468.381,28651.758,,grey
,Frame,canvas.Frame,3_6,2022-03-01T10:14:16.169Z,,,,1,A,2182.318999988078,,,,,28650.899999976158,28650.69999998808,26451.714,26451.30000001192,26468.381,28651.758,,grey
,Fixation,canvas.Screen,3_7_0_0,2022-03-01T10:14:18.056Z,,,,1,A,1900.0379999999968,timeout,,,,30537.899999976158,30535.129,28635.091,28651.899999976158,28651.758,30551.796,,grey
,Stimulus,canvas.Screen,3_7_0_1,2022-03-01T10:14:18.156Z,,,,1,A,100.00200000000041,timeout,,,,30637.599999964237,30635.131,30535.129,30538.099999964237,30551.796,30651.798,,grey
,Reaction,canvas.Screen,3_7_0_2,2022-03-01T10:14:18.387Z,,,,1,A,212.9019999880802,response,,stim_detected,keydown(Space),30869.5,30864.69999998808,30635.131,30637.899999976158,30651.798,30885.136,,grey
,Trial,flow.Sequence,3_7_0,2022-03-01T10:14:18.388Z,,,,1,A,2212.9419999880774,completion,,,,30869.80000001192,30864.69999998808,28635.091,28651.80000001192,28651.758,30885.136,,grey
,Frame,canvas.Frame,3_7,2022-03-01T10:14:18.388Z,,,,1,A,2218.1419999761565,,,,,30870.099999964237,30869.899999976158,28635.091,28651,28651.758,30885.136,,grey
,Fixation,canvas.Screen,3_8_0_0,2022-03-01T10:14:20.239Z,,,,1,A,1850.0370000000003,timeout,,,,32721.099999964237,32718.506,30868.469,30871.30000001192,30885.136,32735.173,,grey
,Stimulus,canvas.Screen,3_8_0_1,2022-03-01T10:14:20.339Z,,,,1,A,100.00200000000405,timeout,,,,32821,32818.508,32718.506,32721.399999976158,32735.173,32835.175,,grey
,Reaction,canvas.Screen,3_8_0_2,2022-03-01T10:14:20.550Z,,,,1,A,192.4249999642343,response,,stim_detected,keydown(Space),33032.09999996424,33027.59999996424,32818.508,32821.19999998808,32835.175,33035.179,,grey
,Trial,flow.Sequence,3_8_0,2022-03-01T10:14:20.550Z,,,,1,A,2142.4639999642386,completion,,,,33032.5,33027.59999996424,30868.469,30871.19999998808,30885.136,33035.179,,grey
,Frame,canvas.Frame,3_8,2022-03-01T10:14:20.551Z,,,,1,A,2147.4639999642386,,,,,33032.69999998808,33032.59999996424,30868.469,30870.30000001192,30885.136,33035.179,,grey
,Fixation,canvas.Screen,3_9_0_0,2022-03-01T10:14:22.306Z,,,,0,V,1766.7020000000048,timeout,,,,34788,34785.214,33018.512,33033.80000001192,33035.179,34801.881,,white
,Stimulus,canvas.Screen,3_9_0_1,2022-03-01T10:14:22.405Z,,,,0,V,100.00200000000041,timeout,,,,34887.5,34885.216,34785.214,34788.19999998808,34801.881,34901.883,,white
,Reaction,canvas.Screen,3_9_0_2,2022-03-01T10:14:22.653Z,,,,0,V,227.61699999999837,response,,stim_detected,keydown(Space),35134.69999998808,35129.5,34885.216,34887.80000001192,34901.883,35151.888,,white
,Trial,flow.Sequence,3_9_0,2022-03-01T10:14:22.653Z,,,,0,V,2094.3210000000036,completion,,,,35135.09999996424,35129.5,33018.512,33033.69999998808,33035.179,35151.888,,white
,Frame,canvas.Frame,3_9,2022-03-01T10:14:22.653Z,,,,0,V,2100.0209999880826,,,,,35135.30000001192,35135.19999998808,33018.512,33032.80000001192,33035.179,35151.888,,white
,Fixation,canvas.Screen,3_10_0_0,2022-03-01T10:14:24.206Z,,,,0,V,1550.0310000000027,timeout,,,,36687.5,36685.252,35135.221,35136.39999997616,35151.888,36701.919,,white
,Stimulus,canvas.Screen,3_10_0_1,2022-03-01T10:14:24.305Z,,,,0,V,100.00200000000041,timeout,,,,36787.30000001192,36785.254,36685.252,36687.69999998808,36701.919,36801.921,,white
,Reaction,canvas.Screen,3_10_0_2,2022-03-01T10:14:24.495Z,,,,0,V,170.37900001191883,response,,stim_detected,keydown(Space),36977.09999996424,36972.30000001192,36785.254,36787.39999997616,36801.921,37001.925,,white
,Trial,flow.Sequence,3_10_0,2022-03-01T10:14:24.495Z,,,,0,V,1820.412000011922,completion,,,,36977.39999997616,36972.30000001192,35135.221,35136.30000001192,35151.888,37001.925,,white
,Frame,canvas.Frame,3_10,2022-03-01T10:14:24.496Z,,,,0,V,1825.612000000001,,,,,36977.59999996424,36977.5,35135.221,35135.39999997616,35151.888,37001.925,,white
,Fixation,canvas.Screen,3_11_0_0,2022-03-01T10:14:26.889Z,,,,0,V,2383.380999999994,timeout,,,,39370.69999998808,39368.639,36968.591,36978.69999998808,37001.925,39385.306,,white
,Stimulus,canvas.Screen,3_11_0_1,2022-03-01T10:14:26.989Z,,,,0,V,100.00200000000041,timeout,,,,39470.89999997616,39468.641,39368.639,39370.89999997616,39385.306,39485.308,,white
,Reaction,canvas.Screen,3_11_0_2,2022-03-01T10:14:27.100Z,,,,0,V,91.8919999880818,response,,stim_detected,keydown(Space),39581.80000001192,39577.19999998808,39468.641,39471,39485.308,39585.31,,white
,Trial,flow.Sequence,3_11_0,2022-03-01T10:14:27.100Z,,,,0,V,2575.274999988076,completion,,,,39582.09999996424,39577.19999998808,36968.591,36978.59999996424,37001.925,39585.31,,white
,Frame,canvas.Frame,3_11,2022-03-01T10:14:27.100Z,,,,0,V,2580.1749999642343,,,,,39582.30000001192,39582.09999996424,36968.591,36977.69999998808,37001.925,39585.31,,white
,Fixation,canvas.Screen,3_12_0_0,2022-03-01T10:14:28.623Z,,,,1,VA,1533.3640000000014,timeout,,,,41104.5,41102.007,39568.643,39583.39999997616,39585.31,41118.674,,white
,Stimulus,canvas.Screen,3_12_0_1,2022-03-01T10:14:28.722Z,,,,1,VA,100.00200000000041,timeout,,,,41203.89999997616,41202.009,41102.007,41104.80000001192,41118.674,41218.676,,white
,Reaction,canvas.Screen,3_12_0_2,2022-03-01T10:14:28.919Z,,,,1,VA,177.42399996423774,response,,stim_detected,keydown(Space),41400.80000001192,41396.09999996424,41202.009,41203.89999997616,41218.676,41402.013,,white
,Trial,flow.Sequence,3_12_0,2022-03-01T10:14:28.919Z,,,,1,VA,1810.7899999642395,completion,,,,41401.09999996424,41396.09999996424,39568.643,39583.30000001192,39585.31,41402.013,,white
,Frame,canvas.Frame,3_12,2022-03-01T10:14:28.919Z,,,,1,VA,1815.8899999880814,,,,,41401.30000001192,41401.19999998808,39568.643,39582.39999997616,39585.31,41402.013,,white
,Fixation,canvas.Screen,3_13_0_0,2022-03-01T10:14:31.255Z,,,,0,V,2350.0469999999987,timeout,,,,43736.5,43735.393,41385.346,41402.39999997616,41402.013,43752.06,,white
,Stimulus,canvas.Screen,3_13_0_1,2022-03-01T10:14:31.356Z,,,,0,V,100.00200000000041,timeout,,,,43837.69999998808,43835.395,43735.393,43736.80000001192,43752.06,43852.062,,white
,Reaction,canvas.Screen,3_13_0_2,2022-03-01T10:14:31.592Z,,,,0,V,217.73800001192285,response,,stim_detected,keydown(Space),44073.89999997616,44069.80000001192,43835.395,43838,43852.062,44085.4,,white
,Trial,flow.Sequence,3_13_0,2022-03-01T10:14:31.592Z,,,,0,V,2667.787000011922,completion,,,,44074.09999996424,44069.80000001192,41385.346,41402.30000001192,41402.013,44085.4,,white
,Frame,canvas.Frame,3_13,2022-03-01T10:14:31.592Z,,,,0,V,2672.086999964238,,,,,44074.09999996424,44074.09999996424,41385.346,41401.39999997616,41402.013,44085.4,,white
,Fixation,canvas.Screen,3_14_0_0,2022-03-01T10:14:33.489Z,,,,1,A,1900.0380000000005,timeout,,,,45970.80000001192,45968.771,44068.733,44074.80000001192,44085.4,45985.438,,grey
,Stimulus,canvas.Screen,3_14_0_1,2022-03-01T10:14:33.588Z,,,,1,A,100.00200000000041,timeout,,,,46069.89999997616,46068.773,45968.771,45970.89999997616,45985.438,46085.44,,grey
,Reaction,canvas.Screen,3_14_0_2,2022-03-01T10:14:33.774Z,,,,1,A,167.25999998807674,response,,stim_detected,keydown(Space),46256.19999998808,46252.69999998808,46068.773,46070,46085.44,46268.777,,grey
,Trial,flow.Sequence,3_14_0,2022-03-01T10:14:33.775Z,,,,1,A,2167.2999999880776,completion,,,,46256.39999997616,46252.69999998808,44068.733,44074.80000001192,44085.4,46268.777,,grey
,Frame,canvas.Frame,3_14,2022-03-01T10:14:33.775Z,,,,1,A,2170.9999999761567,,,,,46256.39999997616,46256.39999997616,44068.733,44074.19999998808,44085.4,46268.777,,grey
,Fixation,canvas.Screen,3_15_0_0,2022-03-01T10:14:36.189Z,,,,1,A,2416.7149999999965,timeout,,,,48670.30000001192,48668.825,46252.11,46257,46268.777,48685.492,,grey
,Stimulus,canvas.Screen,3_15_0_1,2022-03-01T10:14:36.290Z,,,,1,A,100.00200000000041,timeout,,,,48771.19999998808,48768.827,48668.825,48670.5,48685.492,48785.494,,grey
,Reaction,canvas.Screen,3_15_0_2,2022-03-01T10:14:36.563Z,,,,1,A,254.2059999880803,response,,stim_detected,keydown(Space),49044.19999998808,49039.69999998808,48768.827,48771.39999997616,48785.494,49052.166,,grey
,Trial,flow.Sequence,3_15_0,2022-03-01T10:14:36.563Z,,,,1,A,2770.922999988077,completion,,,,49044.5,49039.69999998808,46252.11,46257,46268.777,49052.166,,grey
,Frame,canvas.Frame,3_15,2022-03-01T10:14:36.563Z,,,,1,A,2775.8229999642354,,,,,49044.80000001192,49044.59999996424,46252.11,46256.5,46268.777,49052.166,,grey
,Fixation,canvas.Screen,3_16_0_0,2022-03-01T10:14:38.990Z,,,,0,V,2433.382000000005,timeout,,,,51471.09999996424,51468.881,49035.499,49045.89999997616,49052.166,51485.548,,white
,Stimulus,canvas.Screen,3_16_0_1,2022-03-01T10:14:39.090Z,,,,0,V,100.00200000000041,timeout,,,,51571.5,51568.883,51468.881,51471.30000001192,51485.548,51585.55,,white
,Reaction,canvas.Screen,3_16_0_2,2022-03-01T10:14:39.297Z,,,,0,V,188.0499999642343,response,,stim_detected,keydown(Space),51778.5,51773.59999996424,51568.883,51571.69999998808,51585.55,51785.554,,white
,Trial,flow.Sequence,3_16_0,2022-03-01T10:14:39.297Z,,,,0,V,2721.43399996424,completion,,,,51778.89999997616,51773.59999996424,49035.499,49045.80000001192,49052.166,51785.554,,white
,Frame,canvas.Frame,3_16,2022-03-01T10:14:39.298Z,,,,0,V,2726.7339999761607,,,,,51779.09999996424,51778.89999997616,49035.499,49044.89999997616,49052.166,51785.554,,white
,Fixation,canvas.Screen,3_17_0_0,2022-03-01T10:14:41.573Z,,,,1,A,2283.379000000001,timeout,,,,54054.19999998808,54052.266,51768.887,51780.30000001192,51785.554,54068.933,,grey
,Stimulus,canvas.Screen,3_17_0_1,2022-03-01T10:14:41.673Z,,,,1,A,100.00200000000041,timeout,,,,54154.59999996424,54152.268,54052.266,54054.39999997616,54068.933,54168.935,,grey
,Reaction,canvas.Screen,3_17_0_2,2022-03-01T10:14:42.013Z,,,,1,A,321.36500001192326,response,,stim_detected,keydown(Space),54494.89999997616,54490.30000001192,54152.268,54154.80000001192,54168.935,54502.275,,grey
,Trial,flow.Sequence,3_17_0,2022-03-01T10:14:42.014Z,,,,1,A,2704.7460000119245,completion,,,,54495.30000001192,54490.30000001192,51768.887,51780.19999998808,51785.554,54502.275,,grey
,Frame,canvas.Frame,3_17,2022-03-01T10:14:42.014Z,,,,1,A,2709.7460000119245,,,,,54495.39999997616,54495.30000001192,51768.887,51779.30000001192,51785.554,54502.275,,grey
,Fixation,canvas.Screen,3_18_0_0,2022-03-01T10:14:43.573Z,,,,1,A,1566.6979999999967,timeout,,,,56054.19999998808,56052.306,54485.608,54496.5,54502.275,56068.973,,grey
,Stimulus,canvas.Screen,3_18_0_1,2022-03-01T10:14:43.673Z,,,,1,A,100.00200000000041,timeout,,,,56154.39999997616,56152.308,56052.306,56054.39999997616,56068.973,56168.975,,grey
,Reaction,canvas.Screen,3_18_0_2,2022-03-01T10:14:43.893Z,,,,1,A,201.32500001192238,response,,stim_detected,keydown(Space),56374.59999996424,56370.30000001192,56152.308,56154.59999996424,56168.975,56385.646,,grey
,Trial,flow.Sequence,3_18_0,2022-03-01T10:14:43.893Z,,,,1,A,1868.0250000119195,completion,,,,56374.89999997616,56370.30000001192,54485.608,54496.39999997616,54502.275,56385.646,,grey
,Frame,canvas.Frame,3_18,2022-03-01T10:14:43.894Z,,,,1,A,1872.7249999999985,,,,,56375.19999998808,56375,54485.608,54495.59999996424,54502.275,56385.646,,grey
,Fixation,canvas.Screen,3_19_0_0,2022-03-01T10:14:46.272Z,,,,1,A,2400.0480000000025,timeout,,,,58753.89999997616,58752.36,56368.979,56376.09999996424,56385.646,58785.694,,grey
,Stimulus,canvas.Screen,3_19_0_1,2022-03-01T10:14:46.390Z,,,,1,A,100.00200000000041,timeout,,,,58871.59999996424,58869.029,58752.36,58754.09999996424,58785.694,58885.696,,grey
,Reaction,canvas.Screen,3_19_0_2,2022-03-01T10:14:46.610Z,,,,1,A,201.30399999999645,response,,stim_detected,keydown(Space),59091.69999998808,59087,58869.029,58871.80000001192,58885.696,59102.367,,grey
,Trial,flow.Sequence,3_19_0,2022-03-01T10:14:46.611Z,,,,1,A,2701.3539999999994,completion,,,,59092.09999996424,59087,56368.979,56376.09999996424,56385.646,59102.367,,grey
,Frame,canvas.Frame,3_19,2022-03-01T10:14:46.611Z,,,,1,A,2706.5539999880784,,,,,59092.19999998808,59092.19999998808,56368.979,56375.19999998808,56385.646,59102.367,,grey
,Fixation,canvas.Screen,3_20_0_0,2022-03-01T10:14:48.341Z,,,,1,A,1733.3680000000022,timeout,,,,60821.80000001192,60819.068,59085.7,59093.39999997616,59102.367,60835.735,,grey
,Stimulus,canvas.Screen,3_20_0_1,2022-03-01T10:14:48.440Z,,,,1,A,100.00200000000041,timeout,,,,60921.80000001192,60919.07,60819.068,60822.09999996424,60835.735,60935.737,,grey
,Reaction,canvas.Screen,3_20_0_2,2022-03-01T10:14:48.635Z,,,,1,A,176.16299997615715,response,,stim_detected,keydown(Space),61116.39999997616,61111.89999997616,60919.07,60921.89999997616,60935.737,61119.074,,grey
,Trial,flow.Sequence,3_20_0,2022-03-01T10:14:48.635Z,,,,1,A,2009.5329999761598,completion,,,,61116.69999998808,61111.89999997616,59085.7,59093.39999997616,59102.367,61119.074,,grey
,Frame,canvas.Frame,3_20,2022-03-01T10:14:48.636Z,,,,1,A,2014.4330000119226,,,,,61117,61116.80000001192,59085.7,59092.39999997616,59102.367,61119.074,,grey
,Fixation,canvas.Screen,3_21_0_0,2022-03-01T10:14:50.241Z,,,,1,VA,1616.6990000000005,timeout,,,,62722,62719.106,61102.407,61118.09999996424,61119.074,62735.773,,white
,Stimulus,canvas.Screen,3_21_0_1,2022-03-01T10:14:50.340Z,,,,1,VA,100.00200000000041,timeout,,,,62821.19999998808,62819.108,62719.106,62722.19999998808,62735.773,62835.775,,white
,Reaction,canvas.Screen,3_21_0_2,2022-03-01T10:14:50.536Z,,,,1,VA,176.22499999999854,response,,stim_detected,keydown(Space),63016.80000001192,63012,62819.108,62821.39999997616,62835.775,63019.112,,white
,Trial,flow.Sequence,3_21_0,2022-03-01T10:14:50.536Z,,,,1,VA,1892.9259999999995,completion,,,,63017.09999996424,63012,61102.407,61118,61119.074,63019.112,,white
,Frame,canvas.Frame,3_21,2022-03-01T10:14:50.536Z,,,,1,VA,1898.0259999642367,,,,,63017.30000001192,63017.09999996424,61102.407,61117.09999996424,61119.074,63019.112,,white
,Fixation,canvas.Screen,3_22_0_0,2022-03-01T10:14:52.074Z,,,,0,V,1550.0309999999954,timeout,,,,64555.09999996424,64552.476,63002.445,63018.39999997616,63019.112,64569.143,,white
,Stimulus,canvas.Screen,3_22_0_1,2022-03-01T10:14:52.174Z,,,,0,V,100.00200000000041,timeout,,,,64654.89999997616,64652.478,64552.476,64555.30000001192,64569.143,64669.145,,white
,Reaction,canvas.Screen,3_22_0_2,2022-03-01T10:14:52.422Z,,,,0,V,229.75499997616134,response,,stim_detected,keydown(Space),64903.39999997616,64898.89999997616,64652.478,64655.09999996424,64669.145,64919.15,,white
,Trial,flow.Sequence,3_22_0,2022-03-01T10:14:52.423Z,,,,0,V,1879.7879999761572,completion,,,,64903.69999998808,64898.89999997616,63002.445,63018.30000001192,63019.112,64919.15,,white
,Frame,canvas.Frame,3_22,2022-03-01T10:14:52.423Z,,,,0,V,1884.68800001192,,,,,64903.89999997616,64903.80000001192,63002.445,63017.39999997616,63019.112,64919.15,,white
,Fixation,canvas.Screen,3_23_0_0,2022-03-01T10:14:54.823Z,,,,0,V,2400.0480000000025,timeout,,,,67304.30000001192,67302.531,64902.483,64905.09999996424,64919.15,67319.198,,white
,Stimulus,canvas.Screen,3_23_0_1,2022-03-01T10:14:54.924Z,,,,0,V,100.00199999999313,timeout,,,,67404.80000001192,67402.533,67302.531,67304.5,67319.198,67419.2,,white
,Reaction,canvas.Screen,3_23_0_2,2022-03-01T10:14:55.188Z,,,,0,V,245.49999998808198,response,,stim_detected,keydown(Space),67669.09999996424,67664.69999998808,67402.533,67405,67419.2,67685.872,,white
,Trial,flow.Sequence,3_23_0,2022-03-01T10:14:55.188Z,,,,0,V,2745.5499999880776,completion,,,,67669.39999997616,67664.69999998808,64902.483,64905,64919.15,67685.872,,white
,Frame,canvas.Frame,3_23,2022-03-01T10:14:55.188Z,,,,0,V,2750.3499999999985,,,,,67669.59999996424,67669.5,64902.483,64904,64919.15,67685.872,,white
,Fixation,canvas.Screen,3_24_0_0,2022-03-01T10:14:56.923Z,,,,1,VA,1733.3680000000022,timeout,,,,69404.39999997616,69402.573,67669.205,67670.69999998808,67685.872,69419.24,,white
,Stimulus,canvas.Screen,3_24_0_1,2022-03-01T10:14:57.023Z,,,,1,VA,100.00199999999313,timeout,,,,69504.39999997616,69502.575,69402.573,69404.59999996424,69419.24,69519.242,,white
,Reaction,canvas.Screen,3_24_0_2,2022-03-01T10:14:57.234Z,,,,1,VA,191.4579999880807,response,,stim_detected,keydown(Space),69715.09999996424,69710.69999998808,69502.575,69504.59999996424,69519.242,69719.246,,white
,Trial,flow.Sequence,3_24_0,2022-03-01T10:14:57.234Z,,,,1,VA,2024.827999988076,completion,,,,69715.39999997616,69710.69999998808,67669.205,67670.59999996424,67685.872,69719.246,,white
,Frame,canvas.Frame,3_24,2022-03-01T10:14:57.234Z,,,,1,VA,2029.5279999761551,,,,,69715.5,69715.39999997616,67669.205,67669.69999998808,67685.872,69719.246,,white
,Fixation,canvas.Screen,3_25_0_0,2022-03-01T10:14:59.473Z,,,,0,V,2250.0449999999983,timeout,,,,71954.30000001192,71952.624,69702.579,69716.59999996424,69719.246,71969.291,,white
,Stimulus,canvas.Screen,3_25_0_1,2022-03-01T10:14:59.574Z,,,,0,V,100.00200000000768,timeout,,,,72054.59999996424,72052.626,71952.624,71954.59999996424,71969.291,72069.293,,white
,Reaction,canvas.Screen,3_25_0_2,2022-03-01T10:14:59.794Z,,,,0,V,201.20699999999488,response,,stim_detected,keydown(Space),72275.19999998808,72270.5,72052.626,72054.80000001192,72069.293,72285.964,,white
,Trial,flow.Sequence,3_25_0,2022-03-01T10:14:59.794Z,,,,0,V,2551.254000000001,completion,,,,72275.5,72270.5,69702.579,69716.39999997616,69719.246,72285.964,,white
,Frame,canvas.Frame,3_25,2022-03-01T10:14:59.795Z,,,,0,V,2556.353999964238,,,,,72275.69999998808,72275.59999996424,69702.579,69715.69999998808,69719.246,72285.964,,white
,Fixation,canvas.Screen,3_26_0_0,2022-03-01T10:15:01.757Z,,,,0,V,1966.705999999991,timeout,,,,74237.5,74236.003,72269.297,72276.80000001192,72285.964,74252.67,,white
