id,sender,sender_type,sender_id,timestamp,meta,,age,aud,condition,duration,ended_on,gender,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,vis
,Reaction,canvas.Screen,3_4_0_2,2022-03-01T10:19:34.528Z,,,,1,A,224.35299997615948,response,,stim_detected,keydown(Space),25100.599999964237,25096.399999976158,24855.38,24858.099999964237,24872.047,25105.385,,grey
,Trial,flow.Sequence,3_4_0,2022-03-01T10:19:34.529Z,,,,1,A,2124.39099997616,completion,,,,25100.899999976158,25096.399999976158,22955.342,22971.69999998808,22972.009,25105.385,,grey
,Frame,canvas.Frame,3_4,2022-03-01T10:19:34.529Z,,,,1,A,2128.991000000002,,,,,25101.299999952316,25101,22955.342,22970.599999964237,22972.009,25105.385,,grey
,Fixation,canvas.Screen,3_5_0_0,2022-03-01T10:19:36.736Z,,,,0,V,2216.711000000003,timeout,,,,27307.899999976158,27305.429,25088.718,25102.599999964237,25105.385,27322.096,,white
,Stimulus,canvas.Screen,3_5_0_1,2022-03-01T10:19:36.835Z,,,,0,V,100.00200000000041,timeout,,,,27407.299999952316,27405.431,27305.429,27308.19999998808,27322.096,27422.098,,white
,Reaction,canvas.Screen,3_5_0_2,2022-03-01T10:19:37.058Z,,,,0,V,203.00199996423544,response,,stim_detected,keydown(Space),27629.799999952316,27625.099999964237,27405.431,27407.399999976158,27422.098,27638.769,,white
,Trial,flow.Sequence,3_5_0,2022-03-01T10:19:37.058Z,,,,0,V,2519.714999964239,completion,,,,27630.099999964237,27625.099999964237,25088.718,25102.399999976158,25105.385,27638.769,,white
,Frame,canvas.Frame,3_5,2022-03-01T10:19:37.058Z,,,,0,V,2524.8149999880807,,,,,27630.299999952316,27630.19999998808,25088.718,25101.5,25105.385,27638.769,,white
,Fixation,canvas.Screen,3_6_0_0,2022-03-01T10:19:38.569Z,,,,0,V,1516.6970000000001,timeout,,,,29141.19999998808,29138.799,27622.102,27631.399999976158,27638.769,29155.466,,white
,Stimulus,canvas.Screen,3_6_0_1,2022-03-01T10:19:38.669Z,,,,0,V,100.00200000000041,timeout,,,,29241.299999952316,29238.801,29138.799,29141.399999976158,29155.466,29255.468,,white
,Reaction,canvas.Screen,3_6_0_2,2022-03-01T10:19:38.842Z,,,,0,V,153.63199996423646,response,,stim_detected,keydown(Space),29413.599999964237,29409.099999964237,29238.801,29241.5,29255.468,29422.138,,white
,Trial,flow.Sequence,3_6_0,2022-03-01T10:19:38.842Z,,,,0,V,1770.330999964237,completion,,,,29413.899999976158,29409.099999964237,27622.102,27631.399999976158,27638.769,29422.138,,white
,Frame,canvas.Frame,3_6,2022-03-01T10:19:38.842Z,,,,0,V,1775.2309999999998,,,,,29414.099999964237,29414,27622.102,27630.399999976158,27638.769,29422.138,,white
,Fixation,canvas.Screen,3_7_0_0,2022-03-01T10:19:40.652Z,,,,0,V,1816.7030000000013,timeout,,,,31224.19999998808,31222.174,29405.471,29415.299999952316,29422.138,31238.841,,white
,Stimulus,canvas.Screen,3_7_0_1,2022-03-01T10:19:40.753Z,,,,0,V,100.00200000000041,timeout,,,,31324.5,31322.176,31222.174,31224.5,31238.841,31338.843,,white
,Reaction,canvas.Screen,3_7_0_2,2022-03-01T10:19:40.923Z,,,,0,V,151.55699997615739,response,,stim_detected,keydown(Space),31495.5,31490.399999976158,31322.176,31324.799999952316,31338.843,31505.513,,white
,Trial,flow.Sequence,3_7_0,2022-03-01T10:19:40.924Z,,,,0,V,2068.261999976159,completion,,,,31495.799999952316,31490.399999976158,29405.471,29415.19999998808,29422.138,31505.513,,white
,Frame,canvas.Frame,3_7,2022-03-01T10:19:40.924Z,,,,0,V,2073.761999976159,,,,,31496,31495.899999976158,29405.471,29414.299999952316,29422.138,31505.513,,white
,Fixation,canvas.Screen,3_8_0_0,2022-03-01T10:19:42.785Z,,,,1,A,1866.703999999998,timeout,,,,33357.09999996424,33355.55,31488.846,31497.19999998808,31505.513,33372.217,,grey
,Stimulus,canvas.Screen,3_8_0_1,2022-03-01T10:19:42.885Z,,,,1,A,100.00200000000041,timeout,,,,33457.09999996424,33455.552,33355.55,33357.299999952316,33372.217,33472.219,,grey
,Reaction,canvas.Screen,3_8_0_2,2022-03-01T10:19:42.907Z,,,,1,A,1.7810000000026776,response,,stim_detected,keydown(Space),33479,33474,33455.552,33457.299999952316,33472.219,33505.553,,grey
,Trial,flow.Sequence,3_8_0,2022-03-01T10:19:42.907Z,,,,1,A,1968.487000000001,completion,,,,33479.39999997616,33474,31488.846,31497.099999964237,31505.513,33505.553,,grey
,Frame,canvas.Frame,3_8,2022-03-01T10:19:42.908Z,,,,1,A,1973.8869999761591,,,,,33479.5,33479.39999997616,31488.846,31496.099999964237,31505.513,33505.553,,grey
,Fixation,canvas.Screen,3_9_0_0,2022-03-01T10:19:44.536Z,,,,0,V,1616.6990000000005,timeout,,,,35108.09999996424,35105.585,33488.886,33480.69999998808,33505.553,35122.252,,white
,Stimulus,canvas.Screen,3_9_0_1,2022-03-01T10:19:44.636Z,,,,0,V,100.00200000000041,timeout,,,,35207.89999997616,35205.587,35105.585,35108.299999952316,35122.252,35222.254,,white
,Reaction,canvas.Screen,3_9_0_2,2022-03-01T10:19:44.815Z,,,,0,V,159.54599995231547,response,,stim_detected,keydown(Space),35386.39999997616,35381.799999952316,35205.587,35208.09999996424,35222.254,35388.924,,white
,Trial,flow.Sequence,3_9_0,2022-03-01T10:19:44.815Z,,,,0,V,1876.2469999523164,completion,,,,35386.69999998808,35381.799999952316,33488.886,33480.59999996424,33505.553,35388.924,,white
,Frame,canvas.Frame,3_9,2022-03-01T10:19:44.815Z,,,,0,V,1881.2469999523164,,,,,35386.89999997616,35386.799999952316,33488.886,33479.69999998808,33505.553,35388.924,,white
,Fixation,canvas.Screen,3_10_0_0,2022-03-01T10:19:46.535Z,,,,0,V,1733.3680000000022,timeout,,,,37107,37105.625,35372.257,35388,35388.924,37122.292,,white
,Stimulus,canvas.Screen,3_10_0_1,2022-03-01T10:19:46.635Z,,,,0,V,100.00200000000041,timeout,,,,37207.299999952316,37205.627,37105.625,37107.19999998808,37122.292,37222.294,,white
,Reaction,canvas.Screen,3_10_0_2,2022-03-01T10:19:46.807Z,,,,0,V,151.5059999523146,response,,stim_detected,keydown(Space),37378.5,37373.799999952316,37205.627,37207.5,37222.294,37422.298,,white
,Trial,flow.Sequence,3_10_0,2022-03-01T10:19:46.807Z,,,,0,V,1984.8759999523172,completion,,,,37378.89999997616,37373.799999952316,35372.257,35388,35388.924,37422.298,,white
,Frame,canvas.Frame,3_10,2022-03-01T10:19:46.807Z,,,,0,V,1990.076000000001,,,,,37379.19999998808,37379,35372.257,35387.09999996424,35388.924,37422.298,,white
,Fixation,canvas.Screen,3_11_0_0,2022-03-01T10:19:48.985Z,,,,1,A,2150.042999999998,timeout,,,,39556.89999997616,39555.674,37372.297,37380.299999952316,37422.298,39572.341,,grey
,Stimulus,canvas.Screen,3_11_0_1,2022-03-01T10:19:49.087Z,,,,1,A,100.00200000000041,timeout,,,,39658.5,39655.676,39555.674,39557.09999996424,39572.341,39672.343,,grey
,Reaction,canvas.Screen,3_11_0_2,2022-03-01T10:19:50.586Z,,,,1,A,1500.0299999999988,timeout,,,,41158,41155.706,39655.676,39658.69999998808,39672.343,41172.373,,grey
,Trial,flow.Sequence,3_11_0,2022-03-01T10:19:50.587Z,,,,1,A,3733.407999999996,completion,,,,41158.39999997616,41155.706,37372.297,37380.299999952316,37422.298,41172.373,,grey
,Frame,canvas.Frame,3_11,2022-03-01T10:19:50.587Z,,,,1,A,3736.2019999999975,,,,,41158.59999996424,41158.5,37372.297,37379.39999997616,37422.298,41189.04,,grey
,Fixation,canvas.Screen,3_12_0_0,2022-03-01T10:19:52.120Z,,,,1,A,1516.6970000000001,timeout,,,,42691.59999996424,42689.07,41172.373,41159.69999998808,41189.04,42705.737,,grey
,Stimulus,canvas.Screen,3_12_0_1,2022-03-01T10:19:52.219Z,,,,1,A,100.00200000000041,timeout,,,,42791.09999996424,42789.072,42689.07,42691.69999998808,42705.737,42805.739,,grey
,Reaction,canvas.Screen,3_12_0_2,2022-03-01T10:19:52.466Z,,,,1,A,226.7609999999986,response,,stim_detected,keydown(Space),43037.299999952316,43032.5,42789.072,42791.39999997616,42805.739,43039.077,,grey
,Trial,flow.Sequence,3_12_0,2022-03-01T10:19:52.466Z,,,,1,A,1843.4599999999991,completion,,,,43037.59999996424,43032.5,41172.373,41159.59999996424,41189.04,43039.077,,grey
,Frame,canvas.Frame,3_12,2022-03-01T10:19:52.466Z,,,,1,A,1848.6599999880782,,,,,43037.799999952316,43037.69999998808,41172.373,41158.69999998808,41189.04,43039.077,,grey
,Fixation,canvas.Screen,3_13_0_0,2022-03-01T10:19:54.436Z,,,,1,A,1983.3729999999996,timeout,,,,45007.89999997616,45005.783,43022.41,43038.799999952316,43039.077,45022.45,,grey
,Stimulus,canvas.Screen,3_13_0_1,2022-03-01T10:19:54.536Z,,,,1,A,100.00200000000041,timeout,,,,45107.69999998808,45105.785,45005.783,45008.09999996424,45022.45,45122.452,,grey
,Reaction,canvas.Screen,3_13_0_2,2022-03-01T10:19:54.704Z,,,,1,A,148.94799997616065,response,,stim_detected,keydown(Space),45275.799999952316,45271.39999997616,45105.785,45108,45122.452,45289.122,,grey
,Trial,flow.Sequence,3_13_0,2022-03-01T10:19:54.704Z,,,,1,A,2232.3229999761606,completion,,,,45276,45271.39999997616,43022.41,43038.69999998808,43039.077,45289.122,,grey
,Frame,canvas.Frame,3_13,2022-03-01T10:19:54.705Z,,,,1,A,2237.1229999880816,,,,,45276.299999952316,45276.19999998808,43022.41,43038,43039.077,45289.122,,grey
,Fixation,canvas.Screen,3_14_0_0,2022-03-01T10:19:57.187Z,,,,1,VA,2483.3829999999944,timeout,,,,47758.19999998808,47755.838,45272.455,45277.39999997616,45289.122,47772.505,,white
,Stimulus,canvas.Screen,3_14_0_1,2022-03-01T10:19:57.287Z,,,,1,VA,100.00200000000041,timeout,,,,47858.09999996424,47855.84,47755.838,47758.5,47772.505,47872.507,,white
,Reaction,canvas.Screen,3_14_0_2,2022-03-01T10:19:57.446Z,,,,1,VA,140.69299998808128,response,,stim_detected,keydown(Space),48017.89999997616,48013.19999998808,47855.84,47858.39999997616,47872.507,48022.51,,white
,Trial,flow.Sequence,3_14_0,2022-03-01T10:19:57.447Z,,,,1,VA,2724.077999988076,completion,,,,48018.09999996424,48013.19999998808,45272.455,45277.299999952316,45289.122,48022.51,,white
,Frame,canvas.Frame,3_14,2022-03-01T10:19:57.447Z,,,,1,VA,2729.077999988076,,,,,48018.39999997616,48018.19999998808,45272.455,45276.39999997616,45289.122,48022.51,,white
,Fixation,canvas.Screen,3_15_0_0,2022-03-01T10:19:59.369Z,,,,1,VA,1933.3719999999958,timeout,,,,49940.799999952316,49939.215,48005.843,48019.299999952316,48022.51,49955.882,,white
,Stimulus,canvas.Screen,3_15_0_1,2022-03-01T10:19:59.469Z,,,,1,VA,100.00200000000041,timeout,,,,50041,50039.217,49939.215,49941.39999997616,49955.882,50055.884,,white
,Reaction,canvas.Screen,3_15_0_2,2022-03-01T10:19:59.632Z,,,,1,VA,143.1160000000018,response,,stim_detected,keydown(Space),50203.5,50199,50039.217,50041.19999998808,50055.884,50205.887,,white
,Trial,flow.Sequence,3_15_0,2022-03-01T10:19:59.632Z,,,,1,VA,2176.489999999998,completion,,,,50203.799999952316,50199,48005.843,48019.299999952316,48022.51,50205.887,,white
,Frame,canvas.Frame,3_15,2022-03-01T10:19:59.633Z,,,,1,VA,2181.389999976156,,,,,50204,50203.89999997616,48005.843,48018.39999997616,48022.51,50205.887,,white
,Fixation,canvas.Screen,3_16_0_0,2022-03-01T10:20:01.502Z,,,,1,VA,1883.3709999999992,timeout,,,,52073.799999952316,52072.591,50189.22,50205.39999997616,50205.887,52089.258,,white
,Stimulus,canvas.Screen,3_16_0_1,2022-03-01T10:20:01.604Z,,,,1,VA,100.00200000000041,timeout,,,,52175.299999952316,52172.593,52072.591,52073.89999997616,52089.258,52189.26,,white
,Reaction,canvas.Screen,3_16_0_2,2022-03-01T10:20:01.742Z,,,,1,VA,119.73999999999796,response,,stim_detected,keydown(Space),52313.69999998808,52309,52172.593,52175.39999997616,52189.26,52322.596,,white
,Trial,flow.Sequence,3_16_0,2022-03-01T10:20:01.742Z,,,,1,VA,2103.1129999999976,completion,,,,52314,52309,50189.22,50205.39999997616,50205.887,52322.596,,white
,Frame,canvas.Frame,3_16,2022-03-01T10:20:01.743Z,,,,1,VA,2108.1129999999976,,,,,52314.09999996424,52314,50189.22,50204.19999998808,50205.887,52322.596,,white
,Fixation,canvas.Screen,3_17_0_0,2022-03-01T10:20:04.187Z,,,,1,VA,2450.048999999999,timeout,,,,54758.39999997616,54755.978,52305.929,52316.59999996424,52322.596,54772.645,,white
,Stimulus,canvas.Screen,3_17_0_1,2022-03-01T10:20:04.287Z,,,,1,VA,100.00200000000041,timeout,,,,54858.69999998808,54855.98,54755.978,54758.59999996424,54772.645,54872.647,,white
,Reaction,canvas.Screen,3_17_0_2,2022-03-01T10:20:04.520Z,,,,1,VA,214.05299998808187,response,,stim_detected,keydown(Space),55091.59999996424,55086.69999998808,54855.98,54859,54872.647,55105.985,,white
,Trial,flow.Sequence,3_17_0,2022-03-01T10:20:04.521Z,,,,1,VA,2764.1039999880813,completion,,,,55092,55086.69999998808,52305.929,52316.5,52322.596,55105.985,,white
,Frame,canvas.Frame,3_17,2022-03-01T10:20:04.521Z,,,,1,VA,2769.6039999880813,,,,,55092.299999952316,55092.19999998808,52305.929,52314.19999998808,52322.596,55105.985,,white
,Fixation,canvas.Screen,3_18_0_0,2022-03-01T10:20:06.820Z,,,,1,VA,2300.046000000002,timeout,,,,57391.299999952316,57389.364,55089.318,55093.39999997616,55105.985,57406.031,,white
,Stimulus,canvas.Screen,3_18_0_1,2022-03-01T10:20:06.920Z,,,,1,VA,100.00200000000041,timeout,,,,57491.299999952316,57489.366,57389.364,57391.39999997616,57406.031,57506.033,,white
,Reaction,canvas.Screen,3_18_0_2,2022-03-01T10:20:07.156Z,,,,1,VA,216.666999988076,response,,stim_detected,keydown(Space),57727,57722.69999998808,57489.366,57491.59999996424,57506.033,57739.371,,white
,Trial,flow.Sequence,3_18_0,2022-03-01T10:20:07.156Z,,,,1,VA,2616.7149999880785,completion,,,,57727.299999952316,57722.69999998808,55089.318,55093.299999952316,55105.985,57739.371,,white
,Frame,canvas.Frame,3_18,2022-03-01T10:20:07.156Z,,,,1,VA,2621.5149999999994,,,,,57727.5,57727.5,55089.318,55092.39999997616,55105.985,57739.371,,white
,Fixation,canvas.Screen,3_19_0_0,2022-03-01T10:20:08.753Z,,,,1,A,1600.0319999999992,timeout,,,,59324.19999998808,59322.736,57722.704,57728.59999996424,57739.371,59339.403,,grey
,Stimulus,canvas.Screen,3_19_0_1,2022-03-01T10:20:08.854Z,,,,1,A,100.00200000000041,timeout,,,,59424.89999997616,59422.738,59322.736,59324.39999997616,59339.403,59439.405,,grey
,Reaction,canvas.Screen,3_19_0_2,2022-03-01T10:20:09.190Z,,,,1,A,317.1949999642384,response,,stim_detected,keydown(Space),59760.89999997616,59756.59999996424,59422.738,59425.09999996424,59439.405,59772.745,,grey
,Trial,flow.Sequence,3_19_0,2022-03-01T10:20:09.190Z,,,,1,A,2017.228999964238,completion,,,,59761.19999998808,59756.59999996424,57722.704,57728.5,57739.371,59772.745,,grey
,Frame,canvas.Frame,3_19,2022-03-01T10:20:09.190Z,,,,1,A,2021.8289999880799,,,,,59761.5,59761.19999998808,57722.704,57727.69999998808,57739.371,59772.745,,grey
,Fixation,canvas.Screen,3_20_0_0,2022-03-01T10:20:11.270Z,,,,1,VA,2083.375,timeout,,,,61841.59999996424,61839.453,59756.078,59762.39999997616,59772.745,61856.12,,white
,Stimulus,canvas.Screen,3_20_0_1,2022-03-01T10:20:11.371Z,,,,1,VA,100.00200000000041,timeout,,,,61942.19999998808,61939.455,61839.453,61841.799999952316,61856.12,61956.122,,white
,Reaction,canvas.Screen,3_20_0_2,2022-03-01T10:20:11.684Z,,,,1,VA,296.07799998807604,response,,stim_detected,keydown(Space),62255.19999998808,62252.19999998808,61939.455,61942.39999997616,61956.122,62272.795,,white
,Trial,flow.Sequence,3_20_0,2022-03-01T10:20:11.684Z,,,,1,VA,2479.4549999880765,completion,,,,62255.39999997616,62252.19999998808,59756.078,59762.299999952316,59772.745,62272.795,,white
,Frame,canvas.Frame,3_20,2022-03-01T10:20:11.684Z,,,,1,VA,2482.6549999761555,,,,,62255.5,62255.39999997616,59756.078,59761.5,59772.745,62272.795,,white
,Fixation,canvas.Screen,3_21_0_0,2022-03-01T10:20:14.003Z,,,,1,A,2316.7130000000034,timeout,,,,64574.19999998808,64572.841,62256.128,62256.09999996424,62272.795,64589.508,,grey
,Stimulus,canvas.Screen,3_21_0_1,2022-03-01T10:20:14.103Z,,,,1,A,100.00200000000041,timeout,,,,64674,64672.843,64572.841,64574.299999952316,64589.508,64689.51,,grey
,Reaction,canvas.Screen,3_21_0_2,2022-03-01T10:20:14.533Z,,,,1,A,409.68999998807703,response,,stim_detected,keydown(Space),65104.39999997616,65099.19999998808,64672.843,64674.59999996424,64689.51,65122.852,,grey
,Trial,flow.Sequence,3_21_0,2022-03-01T10:20:14.533Z,,,,1,A,2826.404999988081,completion,,,,65104.69999998808,65099.19999998808,62256.128,62256.09999996424,62272.795,65122.852,,grey
,Frame,canvas.Frame,3_21,2022-03-01T10:20:14.534Z,,,,1,A,2831.904999988081,,,,,65104.69999998808,65104.69999998808,62256.128,62255.59999996424,62272.795,65122.852,,grey
,Fixation,canvas.Screen,3_22_0_0,2022-03-01T10:20:16.820Z,,,,1,A,2283.379000000001,timeout,,,,67391.39999997616,67389.564,65106.185,65105.69999998808,65122.852,67406.231,,grey
,Stimulus,canvas.Screen,3_22_0_1,2022-03-01T10:20:16.921Z,,,,1,A,100.00199999999313,timeout,,,,67491.69999998808,67489.566,67389.564,67391.69999998808,67406.231,67506.233,,grey
,Reaction,canvas.Screen,3_22_0_2,2022-03-01T10:20:17.269Z,,,,1,A,330.66699997616524,response,,stim_detected,keydown(Space),67840,67836.89999997616,67489.566,67491.89999997616,67506.233,67856.24,,grey
,Trial,flow.Sequence,3_22_0,2022-03-01T10:20:17.269Z,,,,1,A,2714.047999976159,completion,,,,67840.19999998808,67836.89999997616,65106.185,65105.59999996424,65122.852,67856.24,,grey
,Frame,canvas.Frame,3_22,2022-03-01T10:20:17.269Z,,,,1,A,2717.34799998808,,,,,67840.29999995232,67840.19999998808,65106.185,65104.89999997616,65122.852,67856.24,,grey
,Fixation,canvas.Screen,3_23_0_0,2022-03-01T10:20:19.538Z,,,,0,V,2266.7119999999995,timeout,,,,70108.79999995232,70106.285,67839.573,67840.89999997616,67856.24,70122.952,,white
,Stimulus,canvas.Screen,3_23_0_1,2022-03-01T10:20:19.639Z,,,,0,V,100.00199999999313,timeout,,,,70210.29999995232,70206.287,70106.285,70109,70122.952,70222.954,,white
,Reaction,canvas.Screen,3_23_0_2,2022-03-01T10:20:19.831Z,,,,0,V,176.74599998808117,response,,stim_detected,keydown(Space),70402.29999995232,70399.69999998808,70206.287,70210.5,70222.954,70406.291,,white
,Trial,flow.Sequence,3_23_0,2022-03-01T10:20:19.832Z,,,,0,V,2543.459999988074,completion,,,,70402.5,70399.69999998808,67839.573,67840.89999997616,67856.24,70406.291,,white
,Frame,canvas.Frame,3_23,2022-03-01T10:20:19.832Z,,,,0,V,2546.2599999999948,,,,,70402.59999996424,70402.5,67839.573,67840.5,67856.24,70406.291,,white
,Fixation,canvas.Screen,3_24_0_0,2022-03-01T10:20:21.404Z,,,,0,V,1583.3650000000052,timeout,,,,71975.29999995232,71972.989,70389.624,70403.19999998808,70406.291,71989.656,,white
,Stimulus,canvas.Screen,3_24_0_1,2022-03-01T10:20:21.505Z,,,,0,V,100.00199999999313,timeout,,,,72075.5,72072.991,71972.989,71975.5,71989.656,72089.658,,white
,Reaction,canvas.Screen,3_24_0_2,2022-03-01T10:20:21.708Z,,,,0,V,185.24199997616233,response,,stim_detected,keydown(Space),72279.19999998808,72274.89999997616,72072.991,72075.69999998808,72089.658,72289.662,,white
,Trial,flow.Sequence,3_24_0,2022-03-01T10:20:21.709Z,,,,0,V,1868.6089999761607,completion,,,,72279.5,72274.89999997616,70389.624,70403.19999998808,70406.291,72289.662,,white
,Frame,canvas.Frame,3_24,2022-03-01T10:20:21.709Z,,,,0,V,1873.3089999642398,,,,,72279.69999998808,72279.59999996424,70389.624,70402.69999998808,70406.291,72289.662,,white
,Fixation,canvas.Screen,3_25_0_0,2022-03-01T10:20:23.270Z,,,,0,V,1566.698000000004,timeout,,,,73841.09999996424,73839.693,72272.995,72280.69999998808,72289.662,73856.36,,white
,Stimulus,canvas.Screen,3_25_0_1,2022-03-01T10:20:23.370Z,,,,0,V,100.00199999999313,timeout,,,,73941.39999997616,73939.695,73839.693,73841.29999995232,73856.36,73956.362,,white
,Reaction,canvas.Screen,3_25_0_2,2022-03-01T10:20:23.557Z,,,,0,V,167.43799995232257,response,,stim_detected,keydown(Space),74128.39999997616,74123.79999995232,73939.695,73941.5,73956.362,74139.699,,white
,Trial,flow.Sequence,3_25_0,2022-03-01T10:20:23.558Z,,,,0,V,1834.1379999523197,completion,,,,74128.69999998808,74123.79999995232,72272.995,72280.59999996424,72289.662,74139.699,,white
,Frame,canvas.Frame,3_25,2022-03-01T10:20:23.558Z,,,,0,V,1839.0379999880824,,,,,74128.89999997616,74128.69999998808,72272.995,72279.79999995232,72289.662,74139.699,,white
,Fixation,canvas.Screen,3_26_0_0,2022-03-01T10:20:25.775Z,,,,0,V,2216.7110000000102,timeout,,,,76345.5,76339.743,74123.032,74129.79999995232,74139.699,76356.41,,white
,Stimulus,canvas.Screen,3_26_0_1,2022-03-01T10:20:25.871Z,,,,0,V,100.00199999999313,timeout,,,,76441.39999997616,76439.745,76339.743,76345.59999996424,76356.41,76456.412,,white
