id,sender,sender_type,sender_id,timestamp,meta,,age,aud,condition,duration,ended_on,gender,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,vis
,Trial,flow.Sequence,3_1_0,2022-03-01T09:34:05.942Z,,,,1,A,2023.1859999880799,completion,,,,17671.399999976158,17666.19999998808,15626.347,15644.899999976158,15643.014,17676.388,,grey
,Frame,canvas.Frame,3_1,2022-03-01T09:34:05.942Z,,,,1,A,2028.5860000238426,,,,,17671.80000001192,17671.600000023842,15626.347,15644.399999976158,15643.014,17676.388,,grey
,Fixation,canvas.Screen,3_2_0_0,2022-03-01T09:34:07.433Z,,,,1,VA,1500.0300000000025,timeout,,,,19162.100000023842,19159.751,17659.721,17673.399999976158,17676.388,19176.418,,white
,Stimulus,canvas.Screen,3_2_0_1,2022-03-01T09:34:07.533Z,,,,1,VA,100.00199999999677,timeout,,,,19262.19999998808,19259.753,19159.751,19162.30000001192,19176.418,19276.42,,white
,Reaction,canvas.Screen,3_2_0_2,2022-03-01T09:34:07.778Z,,,,1,VA,226.6800000238436,response,,stim_detected,keydown(Space),19507.69999998808,19503.100000023842,19259.753,19262.399999976158,19276.42,19509.758,,white
,Trial,flow.Sequence,3_2_0,2022-03-01T09:34:07.779Z,,,,1,VA,1826.7120000238428,completion,,,,19508.100000023842,19503.100000023842,17659.721,17673.30000001192,17676.388,19509.758,,white
,Frame,canvas.Frame,3_2,2022-03-01T09:34:07.779Z,,,,1,VA,1831.81199998808,,,,,19508.30000001192,19508.19999998808,17659.721,17672,17676.388,19509.758,,white
,Fixation,canvas.Screen,3_3_0_0,2022-03-01T09:34:09.816Z,,,,1,A,2050.0409999999974,timeout,,,,21545.69999998808,21543.132,19493.091,19509.5,19509.758,21559.799,,grey
,Stimulus,canvas.Screen,3_3_0_1,2022-03-01T09:34:09.917Z,,,,1,A,100.00200000000041,timeout,,,,21646.100000023842,21643.134,21543.132,21545.899999976158,21559.799,21659.801,,grey
,Reaction,canvas.Screen,3_3_0_2,2022-03-01T09:34:10.279Z,,,,1,A,343.99900001192145,response,,stim_detected,keydown(Space),22008.19999998808,22003.80000001192,21643.134,21646.399999976158,21659.801,22009.808,,grey
,Trial,flow.Sequence,3_3_0,2022-03-01T09:34:10.279Z,,,,1,A,2494.0420000119193,completion,,,,22008.5,22003.80000001192,19493.091,19509.399999976158,19509.758,22009.808,,grey
,Frame,canvas.Frame,3_3,2022-03-01T09:34:10.279Z,,,,1,A,2498.8420000238402,,,,,22008.80000001192,22008.600000023842,19493.091,19508.399999976158,19509.758,22009.808,,grey
,Fixation,canvas.Screen,3_4_0_0,2022-03-01T09:34:12.116Z,,,,1,A,1850.0370000000003,timeout,,,,23845.5,23843.178,21993.141,22010.19999998808,22009.808,23859.845,,grey
,Stimulus,canvas.Screen,3_4_0_1,2022-03-01T09:34:12.217Z,,,,1,A,100.00200000000041,timeout,,,,23945.80000001192,23943.18,23843.178,23845.69999998808,23859.845,23959.847,,grey
,Reaction,canvas.Screen,3_4_0_2,2022-03-01T09:34:12.938Z,,,,1,A,702.7530000238403,response,,stim_detected,keydown(Space),24667.100000023842,24662.600000023842,23943.18,23946,23959.847,24676.528,,grey
,Trial,flow.Sequence,3_4_0,2022-03-01T09:34:12.938Z,,,,1,A,2652.792000023841,completion,,,,24667.5,24662.600000023842,21993.141,22010,22009.808,24676.528,,grey
,Frame,canvas.Frame,3_4,2022-03-01T09:34:12.939Z,,,,1,A,2657.891999988078,,,,,24668.19999998808,24667.69999998808,21993.141,22009.100000023842,22009.808,24676.528,,grey
,Fixation,canvas.Screen,3_5_0_0,2022-03-01T09:34:14.582Z,,,,0,V,1650.033000000003,timeout,,,,26311.399999976158,26309.894,24659.861,24669.399999976158,24676.528,26326.561,,white
,Stimulus,canvas.Screen,3_5_0_1,2022-03-01T09:34:14.684Z,,,,0,V,100.00199999999677,timeout,,,,26412.80000001192,26409.896,26309.894,26311.600000023842,26326.561,26426.563,,white
,Reaction,canvas.Screen,3_5_0_2,2022-03-01T09:34:15.295Z,,,,0,V,593.0370000238436,response,,stim_detected,keydown(Space),27024.30000001192,27019.600000023842,26409.896,26413.19999998808,26426.563,27026.575,,white
,Trial,flow.Sequence,3_5_0,2022-03-01T09:34:15.296Z,,,,0,V,2343.0720000238434,completion,,,,27024.69999998808,27019.600000023842,24659.861,24669.19999998808,24676.528,27026.575,,white
,Frame,canvas.Frame,3_5,2022-03-01T09:34:15.296Z,,,,0,V,2348.3719999761597,,,,,27025,27024.899999976158,24659.861,24668.30000001192,24676.528,27026.575,,white
,Fixation,canvas.Screen,3_6_0_0,2022-03-01T09:34:17.017Z,,,,1,VA,1733.3679999999986,timeout,,,,28745.69999998808,28743.276,27009.908,27026.19999998808,27026.575,28759.943,,white
,Stimulus,canvas.Screen,3_6_0_1,2022-03-01T09:34:17.116Z,,,,1,VA,100.00200000000041,timeout,,,,28845.399999976158,28843.278,28743.276,28745.899999976158,28759.943,28859.945,,white
,Reaction,canvas.Screen,3_6_0_2,2022-03-01T09:34:17.555Z,,,,1,VA,419.5550000000003,response,,stim_detected,keydown(Space),29284,29279.5,28843.278,28845.600000023842,28859.945,29293.287,,white
,Trial,flow.Sequence,3_6_0,2022-03-01T09:34:17.555Z,,,,1,VA,2252.9249999999993,completion,,,,29284.30000001192,29279.5,27009.908,27026.100000023842,27026.575,29293.287,,white
,Frame,canvas.Frame,3_6,2022-03-01T09:34:17.555Z,,,,1,VA,2257.72500001192,,,,,29284.399999976158,29284.30000001192,27009.908,27025.19999998808,27026.575,29293.287,,white
,Fixation,canvas.Screen,3_7_0_0,2022-03-01T09:34:19.183Z,,,,1,A,1633.3659999999982,timeout,,,,30912.5,30909.986,29276.62,29285.5,29293.287,30926.653,,grey
,Stimulus,canvas.Screen,3_7_0_1,2022-03-01T09:34:19.283Z,,,,1,A,100.00200000000041,timeout,,,,31012.30000001192,31009.988,30909.986,30912.69999998808,30926.653,31026.655,,grey
,Reaction,canvas.Screen,3_7_0_2,2022-03-01T09:34:19.830Z,,,,1,A,527.5449999880802,response,,stim_detected,keydown(Space),31559,31554.19999998808,31009.988,31012.600000023842,31026.655,31576.666,,grey
,Trial,flow.Sequence,3_7_0,2022-03-01T09:34:19.830Z,,,,1,A,2260.912999988079,completion,,,,31559.30000001192,31554.19999998808,29276.62,29285.399999976158,29293.287,31576.666,,grey
,Frame,canvas.Frame,3_7,2022-03-01T09:34:19.830Z,,,,1,A,2266.0130000119207,,,,,31559.5,31559.30000001192,29276.62,29284.600000023842,29293.287,31576.666,,grey
,Fixation,canvas.Screen,3_8_0_0,2022-03-01T09:34:22.016Z,,,,1,VA,2183.3769999999968,timeout,,,,33745.5,33743.376,31559.999,31560.600000023842,31576.666,33760.043,,white
,Stimulus,canvas.Screen,3_8_0_1,2022-03-01T09:34:22.117Z,,,,1,VA,100.00200000000041,timeout,,,,33846.10000002384,33843.378,33743.376,33745.60000002384,33760.043,33860.045,,white
,Reaction,canvas.Screen,3_8_0_2,2022-03-01T09:34:23.063Z,,,,1,VA,927.2550000119227,response,,stim_detected,keydown(Space),34791.89999997616,34787.30000001192,33843.378,33846.30000001192,33860.045,34793.397,,white
,Trial,flow.Sequence,3_8_0,2022-03-01T09:34:23.063Z,,,,1,VA,3210.63400001192,completion,,,,34792.19999998808,34787.30000001192,31559.999,31560.5,31576.666,34793.397,,white
,Frame,canvas.Frame,3_8,2022-03-01T09:34:23.063Z,,,,1,VA,3215.63400001192,,,,,34792.39999997616,34792.30000001192,31559.999,31559.600000023842,31576.666,34793.397,,white
,Fixation,canvas.Screen,3_9_0_0,2022-03-01T09:34:24.733Z,,,,0,V,1683.3670000000056,timeout,,,,36462.19999998808,36460.097,34776.73,34793.60000002384,34793.397,36476.764,,white
,Stimulus,canvas.Screen,3_9_0_1,2022-03-01T09:34:24.834Z,,,,0,V,100.00200000000041,timeout,,,,36562.69999998808,36560.099,36460.097,36462.5,36476.764,36576.766,,white
,Reaction,canvas.Screen,3_9_0_2,2022-03-01T09:34:25.147Z,,,,0,V,294.3340000238386,response,,stim_detected,keydown(Space),36875.60000002384,36871.10000002384,36560.099,36563,36576.766,36876.772,,white
,Trial,flow.Sequence,3_9_0,2022-03-01T09:34:25.147Z,,,,0,V,2077.7030000238447,completion,,,,36875.80000001192,36871.10000002384,34776.73,34793.5,34793.397,36876.772,,white
,Frame,canvas.Frame,3_9,2022-03-01T09:34:25.147Z,,,,0,V,2082.502999976161,,,,,36876,36875.89999997616,34776.73,34792.5,34793.397,36876.772,,white
,Fixation,canvas.Screen,3_10_0_0,2022-03-01T09:34:26.650Z,,,,1,A,1516.6970000000001,timeout,,,,38379.30000001192,38376.802,36860.105,36877.10000002384,36876.772,38393.469,,grey
,Stimulus,canvas.Screen,3_10_0_1,2022-03-01T09:34:26.750Z,,,,1,A,100.00200000000041,timeout,,,,38478.5,38476.804,38376.802,38379.5,38393.469,38493.471,,grey
,Reaction,canvas.Screen,3_10_0_2,2022-03-01T09:34:27.225Z,,,,1,A,455.4289999761604,response,,stim_detected,keydown(Space),38954,38948.89999997616,38476.804,38478.60000002384,38493.471,38960.147,,grey
,Trial,flow.Sequence,3_10_0,2022-03-01T09:34:27.226Z,,,,1,A,2072.127999976161,completion,,,,38954.39999997616,38948.89999997616,36860.105,36877,36876.772,38960.147,,grey
,Frame,canvas.Frame,3_10,2022-03-01T09:34:27.226Z,,,,1,A,2077.728000000003,,,,,38954.60000002384,38954.5,36860.105,36876.10000002384,36876.772,38960.147,,grey
,Fixation,canvas.Screen,3_11_0_0,2022-03-01T09:34:28.783Z,,,,1,VA,1566.698000000004,timeout,,,,40511.5,40510.178,38943.48,38955.69999998808,38960.147,40526.845,,white
,Stimulus,canvas.Screen,3_11_0_1,2022-03-01T09:34:28.883Z,,,,1,VA,100.00200000000041,timeout,,,,40612.10000002384,40610.18,40510.178,40511.69999998808,40526.845,40626.847,,white
,Reaction,canvas.Screen,3_11_0_2,2022-03-01T09:34:29.229Z,,,,1,VA,326.3529999880775,response,,stim_detected,keydown(Space),40957.5,40953.19999998808,40610.18,40612.30000001192,40626.847,40960.187,,white
,Trial,flow.Sequence,3_11_0,2022-03-01T09:34:29.229Z,,,,1,VA,1993.0529999880819,completion,,,,40957.69999998808,40953.19999998808,38943.48,38955.69999998808,38960.147,40960.187,,white
,Frame,canvas.Frame,3_11,2022-03-01T09:34:29.229Z,,,,1,VA,1997.6530000119237,,,,,40957.80000001192,40957.80000001192,38943.48,38954.80000001192,38960.147,40960.187,,white
,Fixation,canvas.Screen,3_12_0_0,2022-03-01T09:34:31.484Z,,,,1,VA,2266.7119999999995,timeout,,,,43212.39999997616,43210.232,40943.52,40958.69999998808,40960.187,43226.899,,white
,Stimulus,canvas.Screen,3_12_0_1,2022-03-01T09:34:31.583Z,,,,1,VA,100.00200000000041,timeout,,,,43311.89999997616,43310.234,43210.232,43212.5,43226.899,43326.901,,white
,Reaction,canvas.Screen,3_12_0_2,2022-03-01T09:34:32.501Z,,,,1,VA,899.599000000002,response,,stim_detected,keydown(Space),44229.60000002384,44226.5,43310.234,43311.89999997616,43326.901,44243.586,,white
,Trial,flow.Sequence,3_12_0,2022-03-01T09:34:32.501Z,,,,1,VA,3266.313000000002,completion,,,,44229.89999997616,44226.5,40943.52,40958.69999998808,40960.187,44243.586,,white
,Frame,canvas.Frame,3_12,2022-03-01T09:34:32.501Z,,,,1,VA,3269.71299997616,,,,,44229.89999997616,44229.89999997616,40943.52,40958,40960.187,44243.586,,white
,Fixation,canvas.Screen,3_13_0_0,2022-03-01T09:34:34.517Z,,,,0,V,2016.7069999999949,timeout,,,,46245.89999997616,46243.626,44226.919,44230.80000001192,44243.586,46260.293,,white
,Stimulus,canvas.Screen,3_13_0_1,2022-03-01T09:34:34.617Z,,,,0,V,100.00200000000041,timeout,,,,46345.69999998808,46343.628,46243.626,46246.19999998808,46260.293,46360.295,,white
,Reaction,canvas.Screen,3_13_0_2,2022-03-01T09:34:34.823Z,,,,0,V,187.20500000000175,response,,stim_detected,keydown(Space),46551.89999997616,46547.5,46343.628,46345.80000001192,46360.295,46560.299,,white
,Trial,flow.Sequence,3_13_0,2022-03-01T09:34:34.824Z,,,,0,V,2303.913999999997,completion,,,,46552.19999998808,46547.5,44226.919,44230.69999998808,44243.586,46560.299,,white
,Frame,canvas.Frame,3_13,2022-03-01T09:34:34.824Z,,,,0,V,2308.714000011918,,,,,46552.5,46552.30000001192,44226.919,44230,44243.586,46560.299,,white
,Fixation,canvas.Screen,3_14_0_0,2022-03-01T09:34:37.100Z,,,,1,VA,2283.379000000001,timeout,,,,48828.69999998808,48827.011,46543.632,46553.5,46560.299,48843.678,,white
,Stimulus,canvas.Screen,3_14_0_1,2022-03-01T09:34:37.200Z,,,,1,VA,100.00200000000041,timeout,,,,48928.69999998808,48927.013,48827.011,48828.89999997616,48843.678,48943.68,,white
,Reaction,canvas.Screen,3_14_0_2,2022-03-01T09:34:37.592Z,,,,1,VA,371.8199999999997,response,,stim_detected,keydown(Space),49320.10000002384,49315.5,48927.013,48928.89999997616,48943.68,49327.021,,white
,Trial,flow.Sequence,3_14_0,2022-03-01T09:34:37.592Z,,,,1,VA,2755.201000000001,completion,,,,49320.39999997616,49315.5,46543.632,46553.39999997616,46560.299,49327.021,,white
,Frame,canvas.Frame,3_14,2022-03-01T09:34:37.592Z,,,,1,VA,2760.201000000001,,,,,49320.60000002384,49320.5,46543.632,46552.60000002384,46560.299,49327.021,,white
,Fixation,canvas.Screen,3_15_0_0,2022-03-01T09:34:39.283Z,,,,0,V,1700.0339999999997,timeout,,,,51011.5,51010.388,49310.354,49321.80000001192,49327.021,51027.055,,white
,Stimulus,canvas.Screen,3_15_0_1,2022-03-01T09:34:39.384Z,,,,0,V,100.00200000000041,timeout,,,,51112.80000001192,51110.39,51010.388,51011.69999998808,51027.055,51127.057,,white
,Reaction,canvas.Screen,3_15_0_2,2022-03-01T09:34:39.906Z,,,,0,V,502.24300001192023,response,,stim_detected,keydown(Space),51634.19999998808,51629.30000001192,51110.39,51113.10000002384,51127.057,51643.734,,white
,Trial,flow.Sequence,3_15_0,2022-03-01T09:34:39.906Z,,,,0,V,2302.2790000119203,completion,,,,51634.5,51629.30000001192,49310.354,49321.69999998808,49327.021,51643.734,,white
,Frame,canvas.Frame,3_15,2022-03-01T09:34:39.906Z,,,,0,V,2307.579000023841,,,,,51634.69999998808,51634.60000002384,49310.354,49320.69999998808,49327.021,51643.734,,white
,Fixation,canvas.Screen,3_16_0_0,2022-03-01T09:34:41.435Z,,,,0,V,1533.3640000000014,timeout,,,,53163,53160.431,51627.067,51635.69999998808,51643.734,53177.098,,white
,Stimulus,canvas.Screen,3_16_0_1,2022-03-01T09:34:41.534Z,,,,0,V,100.00200000000041,timeout,,,,53262.69999998808,53260.433,53160.431,53163.19999998808,53177.098,53277.1,,white
,Reaction,canvas.Screen,3_16_0_2,2022-03-01T09:34:42.313Z,,,,0,V,759.9000000000015,response,,stim_detected,keydown(Space),54041.69999998808,54037,53260.433,53262.89999997616,53277.1,54043.782,,white
,Trial,flow.Sequence,3_16_0,2022-03-01T09:34:42.314Z,,,,0,V,2393.2660000000033,completion,,,,54041.89999997616,54037,51627.067,51635.69999998808,51643.734,54043.782,,white
,Frame,canvas.Frame,3_16,2022-03-01T09:34:42.314Z,,,,0,V,2398.2660000000033,,,,,54042.10000002384,54042,51627.067,51634.80000001192,51643.734,54043.782,,white
,Fixation,canvas.Screen,3_17_0_0,2022-03-01T09:34:43.950Z,,,,1,VA,1650.033000000003,timeout,,,,55678.60000002384,55677.148,54027.115,54043.10000002384,54043.782,55693.815,,white
,Stimulus,canvas.Screen,3_17_0_1,2022-03-01T09:34:44.050Z,,,,1,VA,100.00200000000041,timeout,,,,55778.69999998808,55777.15,55677.148,55678.80000001192,55693.815,55793.817,,white
,Reaction,canvas.Screen,3_17_0_2,2022-03-01T09:34:44.588Z,,,,1,VA,518.2830000238391,response,,stim_detected,keydown(Space),56316.60000002384,56312.10000002384,55777.15,55778.89999997616,55793.817,56327.161,,white
,Trial,flow.Sequence,3_17_0,2022-03-01T09:34:44.589Z,,,,1,VA,2268.3180000238426,completion,,,,56317,56312.10000002384,54027.115,54043.10000002384,54043.782,56327.161,,white
,Frame,canvas.Frame,3_17,2022-03-01T09:34:44.589Z,,,,1,VA,2273.3180000238426,,,,,56317.19999998808,56317.10000002384,54027.115,54042.19999998808,54043.782,56327.161,,white
,Fixation,canvas.Screen,3_18_0_0,2022-03-01T09:34:46.268Z,,,,0,V,1683.3669999999984,timeout,,,,57996.19999998808,57993.861,56310.494,56318.19999998808,56327.161,58010.528,,white
,Stimulus,canvas.Screen,3_18_0_1,2022-03-01T09:34:46.368Z,,,,0,V,100.00200000000041,timeout,,,,58096.19999998808,58093.863,57993.861,57996.39999997616,58010.528,58110.53,,white
,Reaction,canvas.Screen,3_18_0_2,2022-03-01T09:34:46.636Z,,,,0,V,248.47000000000116,response,,stim_detected,keydown(Space),58363.89999997616,58359,58093.863,58096.80000001192,58110.53,58393.869,,white
,Trial,flow.Sequence,3_18_0,2022-03-01T09:34:46.636Z,,,,0,V,2031.839,completion,,,,58364.30000001192,58359,56310.494,56318.10000002384,56327.161,58393.869,,white
,Frame,canvas.Frame,3_18,2022-03-01T09:34:46.636Z,,,,0,V,2037.238999976158,,,,,58364.39999997616,58364.39999997616,56310.494,56317.30000001192,56327.161,58393.869,,white
,Fixation,canvas.Screen,3_19_0_0,2022-03-01T09:34:48.802Z,,,,1,VA,2150.042999999998,timeout,,,,60530,60527.245,58360.535,58365.60000002384,58393.869,60543.912,,white
,Stimulus,canvas.Screen,3_19_0_1,2022-03-01T09:34:48.901Z,,,,1,VA,100.00200000000041,timeout,,,,60629.39999997616,60627.247,60527.245,60530.19999998808,60543.912,60643.914,,white
,Reaction,canvas.Screen,3_19_0_2,2022-03-01T09:34:49.423Z,,,,1,VA,502.78599998808204,response,,stim_detected,keydown(Space),61151.5,61146.69999998808,60627.247,60629.60000002384,60643.914,61160.591,,white
,Trial,flow.Sequence,3_19_0,2022-03-01T09:34:49.424Z,,,,1,VA,2752.8309999880803,completion,,,,61151.80000001192,61146.69999998808,58360.535,58365.5,58393.869,61160.591,,white
,Frame,canvas.Frame,3_19,2022-03-01T09:34:49.424Z,,,,1,VA,2758.0309999761594,,,,,61152.10000002384,61151.89999997616,58360.535,58364.60000002384,58393.869,61160.591,,white
,Fixation,canvas.Screen,3_20_0_0,2022-03-01T09:34:51.034Z,,,,1,VA,1616.6990000000005,timeout,,,,62762.19999998808,62760.623,61143.924,61153.19999998808,61160.591,62777.29,,white
,Stimulus,canvas.Screen,3_20_0_1,2022-03-01T09:34:51.135Z,,,,1,VA,100.00200000000041,timeout,,,,62863,62860.625,62760.623,62762.5,62777.29,62877.292,,white
,Reaction,canvas.Screen,3_20_0_2,2022-03-01T09:34:51.316Z,,,,1,VA,162.20799999999872,response,,stim_detected,keydown(Space),63043.89999997616,63039.5,62860.625,62863.80000001192,62877.292,63060.629,,white
,Trial,flow.Sequence,3_20_0,2022-03-01T09:34:51.316Z,,,,1,VA,1878.9089999999997,completion,,,,63044.30000001192,63039.5,61143.924,61153,61160.591,63060.629,,white
,Frame,canvas.Frame,3_20,2022-03-01T09:34:51.317Z,,,,1,VA,1883.9089999999997,,,,,63044.60000002384,63044.5,61143.924,61152.30000001192,61160.591,63060.629,,white
,Fixation,canvas.Screen,3_21_0_0,2022-03-01T09:34:53.734Z,,,,1,VA,2416.7149999999965,timeout,,,,65461.60000002384,65460.677,63043.962,63045.69999998808,63060.629,65477.344,,white
,Stimulus,canvas.Screen,3_21_0_1,2022-03-01T09:34:53.835Z,,,,1,VA,100.00200000000768,timeout,,,,65563.39999997616,65560.679,65460.677,65461.80000001192,65477.344,65577.346,,white
,Reaction,canvas.Screen,3_21_0_2,2022-03-01T09:34:54.016Z,,,,1,VA,162.35399998807407,response,,stim_detected,keydown(Space),65744,65739.69999998808,65560.679,65563.69999998808,65577.346,65760.683,,white
,Trial,flow.Sequence,3_21_0,2022-03-01T09:34:54.016Z,,,,1,VA,2679.0709999880783,completion,,,,65744.19999998808,65739.69999998808,63043.962,63045.69999998808,63060.629,65760.683,,white
,Frame,canvas.Frame,3_21,2022-03-01T09:34:54.016Z,,,,1,VA,2683.67100001192,,,,,65744.39999997616,65744.30000001192,63043.962,63044.80000001192,63060.629,65760.683,,white
,Fixation,canvas.Screen,3_22_0_0,2022-03-01T09:34:55.735Z,,,,1,A,1716.701000000001,timeout,,,,67462.80000001192,67460.717,65744.016,65745.39999997616,65760.683,67477.384,,grey
,Stimulus,canvas.Screen,3_22_0_1,2022-03-01T09:34:55.835Z,,,,1,A,100.00199999999313,timeout,,,,67562.89999997616,67560.719,67460.717,67462.89999997616,67477.384,67577.386,,grey
,Reaction,canvas.Screen,3_22_0_2,2022-03-01T09:34:56.122Z,,,,1,A,268.1140000000014,response,,stim_detected,keydown(Space),67849.89999997616,67845.5,67560.719,67563,67577.386,67860.725,,grey
,Trial,flow.Sequence,3_22_0,2022-03-01T09:34:56.122Z,,,,1,A,2084.8169999999955,completion,,,,67850.30000001192,67845.5,65744.016,65745.39999997616,65760.683,67860.725,,grey
,Frame,canvas.Frame,3_22,2022-03-01T09:34:56.122Z,,,,1,A,2089.7169999761536,,,,,67850.39999997616,67850.39999997616,65744.016,65744.60000002384,65760.683,67860.725,,grey
,Fixation,canvas.Screen,3_23_0_0,2022-03-01T09:34:58.035Z,,,,1,VA,1916.7049999999872,timeout,,,,69762.89999997616,69760.763,67844.058,67851.60000002384,67860.725,69777.43,,white
,Stimulus,canvas.Screen,3_23_0_1,2022-03-01T09:34:58.135Z,,,,1,VA,100.00200000000768,timeout,,,,69863,69860.765,69760.763,69763.10000002384,69777.43,69877.432,,white
,Reaction,canvas.Screen,3_23_0_2,2022-03-01T09:34:58.365Z,,,,1,VA,210.86800001192023,response,,stim_detected,keydown(Space),70092.80000001192,70088.30000001192,69860.765,69863.30000001192,69877.432,70094.103,,white
,Trial,flow.Sequence,3_23_0,2022-03-01T09:34:58.365Z,,,,1,VA,2227.575000011915,completion,,,,70093.19999998808,70088.30000001192,67844.058,67851.5,67860.725,70094.103,,white
,Frame,canvas.Frame,3_23,2022-03-01T09:34:58.366Z,,,,1,VA,2232.575000011915,,,,,70093.39999997616,70093.30000001192,67844.058,67850.5,67860.725,70094.103,,white
,Fixation,canvas.Screen,3_24_0_0,2022-03-01T09:35:00.734Z,,,,1,VA,2383.380999999994,timeout,,,,72462.30000001192,72460.817,70077.436,70094.39999997616,70094.103,72477.484,,white
,Stimulus,canvas.Screen,3_24_0_1,2022-03-01T09:35:00.835Z,,,,1,VA,116.66900000000896,timeout,,,,72562.60000002384,72560.819,72460.817,72462.39999997616,72477.484,72594.153,,white
,Reaction,canvas.Screen,3_24_0_2,2022-03-01T09:35:02.352Z,,,,1,VA,1500.0299999999988,timeout,,,,74079.60000002384,74077.516,72560.819,72562.80000001192,72594.153,74094.183,,white
,Trial,flow.Sequence,3_24_0,2022-03-01T09:35:02.352Z,,,,1,VA,3983.4130000000005,completion,,,,74080,74077.516,70077.436,70094.39999997616,70094.103,74094.183,,white
,Frame,canvas.Frame,3_24,2022-03-01T09:35:02.352Z,,,,1,VA,3985.997000023839,,,,,74080.19999998808,74080.10000002384,70077.436,70093.5,70094.103,74110.85,,white
,Fixation,canvas.Screen,3_25_0_0,2022-03-01T09:35:04.235Z,,,,1,A,1866.703999999998,timeout,,,,75962.60000002384,75960.887,74094.183,74081.19999998808,74110.85,75977.554,,grey
,Stimulus,canvas.Screen,3_25_0_1,2022-03-01T09:35:04.336Z,,,,1,A,100.00199999999313,timeout,,,,76063.30000001192,76060.889,75960.887,75962.69999998808,75977.554,76077.556,,grey
,Reaction,canvas.Screen,3_25_0_2,2022-03-01T09:35:05.835Z,,,,1,A,1500.0299999999988,timeout,,,,77563,77560.919,76060.889,76063.5,76077.556,77577.586,,grey
,Trial,flow.Sequence,3_25_0,2022-03-01T09:35:05.836Z,,,,1,A,3450.0689999999886,completion,,,,77563.30000001192,77560.919,74094.183,74081.19999998808,74110.85,77577.586,,grey
,Frame,canvas.Frame,3_25,2022-03-01T09:35:05.836Z,,,,1,A,3452.5499999761523,,,,,77563.5,77563.39999997616,74094.183,74080.39999997616,74110.85,77594.253,,grey
,Fixation,canvas.Screen,3_26_0_0,2022-03-01T09:35:08.236Z,,,,1,VA,2400.04800000001,timeout,,,,79963.60000002384,79960.967,77577.586,77564.39999997616,77594.253,79994.301,,white
,Stimulus,canvas.Screen,3_26_0_1,2022-03-01T09:35:08.351Z,,,,1,VA,100.00199999999313,timeout,,,,80078.69999998808,80077.636,79960.967,79963.80000001192,79994.301,80094.303,,white
