id,sender,sender_type,sender_id,timestamp,meta,,age,aud,condition,duration,ended_on,gender,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,vis
,Trial,flow.Sequence,3_57_0,2022-03-01T09:16:37.152Z,,,,1,VA,2289.03200001191,completion,,,,150299.30000001192,150294.30000001192,147988.601,147989.30000001192,148005.268,150305.314,,white
,Frame,canvas.Frame,3_57,2022-03-01T09:16:37.152Z,,,,1,VA,2294.132000035752,,,,,150299.5,150299.40000003576,147988.601,147988.40000003576,148005.268,150305.314,,white
,Fixation,canvas.Screen,3_58_0_0,2022-03-01T09:16:38.927Z,,,,1,A,1800.0359999999928,timeout,,,,152074,152072.016,150288.647,150300.5,150305.314,152105.35,,grey
,Stimulus,canvas.Screen,3_58_0_1,2022-03-01T09:16:39.043Z,,,,1,A,100.00200000000768,timeout,,,,152190.20000004768,152188.685,152072.016,152074.20000004768,152105.35,152205.352,,grey
,Reaction,canvas.Screen,3_58_0_2,2022-03-01T09:16:39.319Z,,,,1,A,256.74800002382835,response,,stim_detected,keydown(Space),152466.40000003576,152462.10000002384,152188.685,152190.5,152205.352,152472.024,,grey
,Trial,flow.Sequence,3_58_0,2022-03-01T09:16:39.319Z,,,,1,A,2156.786000023829,completion,,,,152466.70000004768,152462.10000002384,150288.647,150300.40000003576,150305.314,152472.024,,grey
,Frame,canvas.Frame,3_58,2022-03-01T09:16:39.319Z,,,,1,A,2161.3860000476707,,,,,152466.90000003576,152466.70000004768,150288.647,150299.60000002384,150305.314,152472.024,,grey
,Fixation,canvas.Screen,3_59_0_0,2022-03-01T09:16:41.643Z,,,,0,V,2333.3800000000047,timeout,,,,154790.80000001192,154788.737,152455.357,152468.10000002384,152472.024,154805.404,,white
,Stimulus,canvas.Screen,3_59_0_1,2022-03-01T09:16:41.744Z,,,,0,V,100.00199999997858,timeout,,,,154891.30000001192,154888.739,154788.737,154791,154805.404,154905.406,,white
,Reaction,canvas.Screen,3_59_0_2,2022-03-01T09:16:41.947Z,,,,0,V,184.59400000001187,response,,stim_detected,keydown(Space),155094.80000001192,155090,154888.739,154891.5,154905.406,155105.41,,white
,Trial,flow.Sequence,3_59_0,2022-03-01T09:16:41.948Z,,,,0,V,2617.975999999995,completion,,,,155095.20000004768,155090,152455.357,152468,152472.024,155105.41,,white
,Frame,canvas.Frame,3_59,2022-03-01T09:16:41.948Z,,,,0,V,2623.176000047679,,,,,155095.40000003576,155095.20000004768,152455.357,152467,152472.024,155105.41,,white
,Fixation,canvas.Screen,3_60_0_0,2022-03-01T09:16:44.144Z,,,,0,V,2200.0439999999944,timeout,,,,157291.10000002384,157288.787,155088.743,155096.40000003576,155105.41,157305.454,,white
,Stimulus,canvas.Screen,3_60_0_1,2022-03-01T09:16:44.243Z,,,,0,V,100.00200000000768,timeout,,,,157390.80000001192,157388.789,157288.787,157291.30000001192,157305.454,157405.456,,white
,Reaction,canvas.Screen,3_60_0_2,2022-03-01T09:16:44.496Z,,,,0,V,233.4440000357572,response,,stim_detected,keydown(Space),157643.20000004768,157638.90000003576,157388.789,157391,157405.456,157655.461,,white
,Trial,flow.Sequence,3_60_0,2022-03-01T09:16:44.496Z,,,,0,V,2533.4900000357593,completion,,,,157643.60000002384,157638.90000003576,155088.743,155096.30000001192,155105.41,157655.461,,white
,Frame,canvas.Frame,3_60,2022-03-01T09:16:44.496Z,,,,0,V,2538.29000004768,,,,,157643.90000003576,157643.70000004768,155088.743,155095.5,155105.41,157655.461,,white
,Fixation,canvas.Screen,3_61_0_0,2022-03-01T09:16:46.877Z,,,,1,A,2383.380999999994,timeout,,,,160024.70000004768,160022.175,157638.794,157644.90000003576,157655.461,160038.842,,grey
,Stimulus,canvas.Screen,3_61_0_1,2022-03-01T09:16:46.977Z,,,,1,A,100.00200000000768,timeout,,,,160124.5,160122.177,160022.175,160024.90000003576,160038.842,160138.844,,grey
,Reaction,canvas.Screen,3_61_0_2,2022-03-01T09:16:47.230Z,,,,1,A,233.85600004767184,response,,stim_detected,keydown(Space),160377.60000002384,160372.70000004768,160122.177,160124.70000004768,160138.844,160388.849,,grey
,Trial,flow.Sequence,3_61_0,2022-03-01T09:16:47.230Z,,,,1,A,2717.2390000476735,completion,,,,160377.80000001192,160372.70000004768,157638.794,157644.80000001192,157655.461,160388.849,,grey
,Frame,canvas.Frame,3_61,2022-03-01T09:16:47.231Z,,,,1,A,2722.3390000119107,,,,,160378,160377.80000001192,157638.794,157644,157655.461,160388.849,,grey
,Fixation,canvas.Screen,3_62_0_0,2022-03-01T09:16:48.893Z,,,,0,V,1666.7000000000116,timeout,,,,162040.80000001192,162038.882,160372.182,160378.90000003576,160388.849,162055.549,,white
,Stimulus,canvas.Screen,3_62_0_1,2022-03-01T09:16:48.993Z,,,,0,V,100.00200000000768,timeout,,,,162140.10000002384,162138.884,162038.882,162041,162055.549,162155.551,,white
,Reaction,canvas.Screen,3_62_0_2,2022-03-01T09:16:49.281Z,,,,0,V,268.14900004767696,response,,stim_detected,keydown(Space),162427.90000003576,162423.70000004768,162138.884,162140.20000004768,162155.551,162472.224,,white
,Trial,flow.Sequence,3_62_0,2022-03-01T09:16:49.282Z,,,,0,V,2034.8510000476963,completion,,,,162429.10000002384,162423.70000004768,160372.182,160378.90000003576,160388.849,162472.224,,white
,Frame,canvas.Frame,3_62,2022-03-01T09:16:49.282Z,,,,0,V,2040.4510000119335,,,,,162429.5,162429.30000001192,160372.182,160378.10000002384,160388.849,162472.224,,white
,Fixation,canvas.Screen,3_63_0_0,2022-03-01T09:16:51.727Z,,,,0,V,2416.7150000000256,timeout,,,,164874,164872.272,162455.557,162430.60000002384,162472.224,164888.939,,white
,Stimulus,canvas.Screen,3_63_0_1,2022-03-01T09:16:51.827Z,,,,0,V,100.00199999997858,timeout,,,,164974.5,164972.274,164872.272,164874.20000004768,164888.939,164988.941,,white
,Reaction,canvas.Screen,3_63_0_2,2022-03-01T09:16:52.040Z,,,,0,V,193.55900000000838,response,,stim_detected,keydown(Space),165187.10000002384,165182.5,164972.274,164974.70000004768,164988.941,165188.945,,white
,Trial,flow.Sequence,3_63_0,2022-03-01T09:16:52.040Z,,,,0,V,2710.2760000000126,completion,,,,165187.5,165182.5,162455.557,162430.5,162472.224,165188.945,,white
,Frame,canvas.Frame,3_63,2022-03-01T09:16:52.040Z,,,,0,V,2715.3760000238544,,,,,165187.60000002384,165187.60000002384,162455.557,162429.60000002384,162472.224,165188.945,,white
,Fixation,canvas.Screen,3_64_0_0,2022-03-01T09:16:53.542Z,,,,1,A,1516.6969999999856,timeout,,,,166689.70000004768,166688.975,165172.278,165188.80000001192,165188.945,166705.642,,grey
,Stimulus,canvas.Screen,3_64_0_1,2022-03-01T09:16:53.643Z,,,,1,A,100.00200000000768,timeout,,,,166789.90000003576,166788.977,166688.975,166689.90000003576,166705.642,166805.644,,grey
,Reaction,canvas.Screen,3_64_0_2,2022-03-01T09:16:53.923Z,,,,1,A,260.75600003576255,response,,stim_detected,keydown(Space),167070.70000004768,167066.40000003576,166788.977,166790,166805.644,167072.316,,grey
,Trial,flow.Sequence,3_64_0,2022-03-01T09:16:53.924Z,,,,1,A,1877.4550000357558,completion,,,,167070.90000003576,167066.40000003576,165172.278,165188.60000002384,165188.945,167072.316,,grey
,Frame,canvas.Frame,3_64,2022-03-01T09:16:53.924Z,,,,1,A,1882.054999999993,,,,,167071.10000002384,167071,165172.278,165187.80000001192,165188.945,167072.316,,grey
,Fixation,canvas.Screen,3_65_0_0,2022-03-01T09:16:56.028Z,,,,1,VA,2116.7090000000026,timeout,,,,169175.5,169172.358,167055.649,167072.10000002384,167072.316,169189.025,,white
,Stimulus,canvas.Screen,3_65_0_1,2022-03-01T09:16:56.127Z,,,,1,VA,100.00200000000768,timeout,,,,169274.40000003576,169272.36,169172.358,169175.80000001192,169189.025,169289.027,,white
,Reaction,canvas.Screen,3_65_0_2,2022-03-01T09:16:56.311Z,,,,1,VA,164.17300004768185,response,,stim_detected,keydown(Space),169457.90000003576,169453.20000004768,169272.36,169274.60000002384,169289.027,169472.364,,white
,Trial,flow.Sequence,3_65_0,2022-03-01T09:16:56.311Z,,,,1,VA,2380.884000047692,completion,,,,169458.20000004768,169453.20000004768,167055.649,167072.10000002384,167072.316,169472.364,,white
,Frame,canvas.Frame,3_65,2022-03-01T09:16:56.311Z,,,,1,VA,2385.9840000119293,,,,,169458.40000003576,169458.30000001192,167055.649,167071.20000004768,167072.316,169472.364,,white
,Fixation,canvas.Screen,3_66_0_0,2022-03-01T09:16:58.793Z,,,,1,VA,2483.3830000000016,timeout,,,,171940.5,171939.08,169455.697,169459.90000003576,169472.364,171955.747,,white
,Stimulus,canvas.Screen,3_66_0_1,2022-03-01T09:16:58.894Z,,,,1,VA,100.00200000000768,timeout,,,,172041.20000004768,172039.082,171939.08,171940.80000001192,171955.747,172055.749,,white
,Reaction,canvas.Screen,3_66_0_2,2022-03-01T09:16:59.088Z,,,,1,VA,174.451000047673,response,,stim_detected,keydown(Space),172235.10000002384,172230.20000004768,172039.082,172041.40000003576,172055.749,172239.086,,white
,Trial,flow.Sequence,3_66_0,2022-03-01T09:16:59.088Z,,,,1,VA,2757.8360000476823,completion,,,,172235.60000002384,172230.20000004768,169455.697,169459.80000001192,169472.364,172239.086,,white
,Frame,canvas.Frame,3_66,2022-03-01T09:16:59.089Z,,,,1,VA,2763.2360000238405,,,,,172235.80000001192,172235.60000002384,169455.697,169458.5,169472.364,172239.086,,white
,Fixation,canvas.Screen,3_67_0_0,2022-03-01T09:17:00.677Z,,,,0,V,1600.0319999999774,timeout,,,,173824.60000002384,173822.451,172222.419,172236.90000003576,172239.086,173839.118,,white
,Stimulus,canvas.Screen,3_67_0_1,2022-03-01T09:17:00.777Z,,,,0,V,100.00200000000768,timeout,,,,173923.90000003576,173922.453,173822.451,173824.90000003576,173839.118,173939.12,,white
,Reaction,canvas.Screen,3_67_0_2,2022-03-01T09:17:00.994Z,,,,0,V,196.88000000000466,response,,stim_detected,keydown(Space),174140.70000004768,174136,173922.453,173924.10000002384,173939.12,174155.791,,white
,Trial,flow.Sequence,3_67_0,2022-03-01T09:17:00.994Z,,,,0,V,1896.9139999999898,completion,,,,174141.10000002384,174136,172222.419,172236.70000004768,172239.086,174155.791,,white
,Frame,canvas.Frame,3_67,2022-03-01T09:17:00.994Z,,,,0,V,1902.0140000238316,,,,,174141.20000004768,174141.10000002384,172222.419,172235.90000003576,172239.086,174155.791,,white
,Fixation,canvas.Screen,3_68_0_0,2022-03-01T09:17:02.611Z,,,,0,V,1616.6989999999932,timeout,,,,175758,175755.823,174139.124,174142.20000004768,174155.791,175772.49,,white
,Stimulus,canvas.Screen,3_68_0_1,2022-03-01T09:17:02.711Z,,,,0,V,100.00200000000768,timeout,,,,175858.20000004768,175855.825,175755.823,175758.20000004768,175772.49,175872.492,,white
,Reaction,canvas.Screen,3_68_0_2,2022-03-01T09:17:02.933Z,,,,0,V,203.40800003576442,response,,stim_detected,keydown(Space),176080.30000001192,176075.90000003576,175855.825,175858.40000003576,175872.492,176089.163,,white
,Trial,flow.Sequence,3_68_0,2022-03-01T09:17:02.933Z,,,,0,V,1920.1090000357653,completion,,,,176080.60000002384,176075.90000003576,174139.124,174142.20000004768,174155.791,176089.163,,white
,Frame,canvas.Frame,3_68,2022-03-01T09:17:02.934Z,,,,0,V,1924.9090000476863,,,,,176080.80000001192,176080.70000004768,174139.124,174141.30000001192,174155.791,176089.163,,white
,Fixation,canvas.Screen,3_69_0_0,2022-03-01T09:17:05.161Z,,,,0,V,2233.377999999997,timeout,,,,178308,178305.874,176072.496,176081.90000003576,176089.163,178322.541,,white
,Stimulus,canvas.Screen,3_69_0_1,2022-03-01T09:17:05.261Z,,,,0,V,100.00200000000768,timeout,,,,178407.70000004768,178405.876,178305.874,178308.30000001192,178322.541,178422.543,,white
,Reaction,canvas.Screen,3_69_0_2,2022-03-01T09:17:05.447Z,,,,0,V,167.1570000476786,response,,stim_detected,keydown(Space),178594.10000002384,178589.70000004768,178405.876,178407.90000003576,178422.543,178605.88,,white
,Trial,flow.Sequence,3_69_0,2022-03-01T09:17:05.447Z,,,,0,V,2500.5370000476833,completion,,,,178594.40000003576,178589.70000004768,176072.496,176081.80000001192,176089.163,178605.88,,white
,Frame,canvas.Frame,3_69,2022-03-01T09:17:05.447Z,,,,0,V,2505.2370000357623,,,,,178594.5,178594.40000003576,176072.496,176080.90000003576,176089.163,178605.88,,white
,Fixation,canvas.Screen,3_70_0_0,2022-03-01T09:17:07.777Z,,,,1,A,2333.3800000000047,timeout,,,,180924.5,180922.593,178589.213,178595.60000002384,178605.88,180939.26,,grey
,Stimulus,canvas.Screen,3_70_0_1,2022-03-01T09:17:07.877Z,,,,1,A,100.00199999997858,timeout,,,,181023.60000002384,181022.595,180922.593,180924.70000004768,180939.26,181039.262,,grey
,Reaction,canvas.Screen,3_70_0_2,2022-03-01T09:17:08.198Z,,,,1,A,301.33800002385397,response,,stim_detected,keydown(Space),181345.5,181340.60000002384,181022.595,181023.90000003576,181039.262,181355.935,,grey
,Trial,flow.Sequence,3_70_0,2022-03-01T09:17:08.199Z,,,,1,A,2734.720000023837,completion,,,,181345.80000001192,181340.60000002384,178589.213,178595.60000002384,178605.88,181355.935,,grey
,Frame,canvas.Frame,3_70,2022-03-01T09:17:08.199Z,,,,1,A,2740.020000035758,,,,,181345.90000003576,181345.90000003576,178589.213,178594.60000002384,178605.88,181355.935,,grey
,Fixation,canvas.Screen,3_71_0_0,2022-03-01T09:17:09.816Z,,,,1,VA,1600.0320000000065,timeout,,,,182962.80000001192,182939.3,181339.268,181347,181355.935,182955.967,,white
,Stimulus,canvas.Screen,3_71_0_1,2022-03-01T09:17:09.895Z,,,,1,VA,100.00200000000768,timeout,,,,183041.90000003576,183039.302,182939.3,182963,182955.967,183055.969,,white
,Reaction,canvas.Screen,3_71_0_2,2022-03-01T09:17:10.140Z,,,,1,VA,226.53099999998813,response,,stim_detected,keydown(Space),183287.10000002384,183282.5,183039.302,183042.10000002384,183055.969,183289.307,,white
,Trial,flow.Sequence,3_71_0,2022-03-01T09:17:10.140Z,,,,1,VA,1926.5650000000023,completion,,,,183287.40000003576,183282.5,181339.268,181346.90000003576,181355.935,183289.307,,white
,Frame,canvas.Frame,3_71,2022-03-01T09:17:10.141Z,,,,1,VA,1931.5650000000023,,,,,183287.60000002384,183287.5,181339.268,181346.10000002384,181355.935,183289.307,,white
,Fixation,canvas.Screen,3_72_0_0,2022-03-01T09:17:12.412Z,,,,0,V,2283.3789999999863,timeout,,,,185558.80000001192,185556.019,183272.64,183288.80000001192,183289.307,185572.686,,white
,Stimulus,canvas.Screen,3_72_0_1,2022-03-01T09:17:12.511Z,,,,0,V,100.00200000000768,timeout,,,,185657.70000004768,185656.021,185556.019,185559,185572.686,185672.688,,white
,Reaction,canvas.Screen,3_72_0_2,2022-03-01T09:17:12.666Z,,,,0,V,135.51200004768907,response,,stim_detected,keydown(Space),185812.80000001192,185808.20000004768,185656.021,185657.90000003576,185672.688,185822.691,,white
,Trial,flow.Sequence,3_72_0,2022-03-01T09:17:12.666Z,,,,0,V,2518.893000047683,completion,,,,185813.10000002384,185808.20000004768,183272.64,183288.80000001192,183289.307,185822.691,,white
,Frame,canvas.Frame,3_72,2022-03-01T09:17:12.666Z,,,,0,V,2523.893000047683,,,,,185813.30000001192,185813.20000004768,183272.64,183287.70000004768,183289.307,185822.691,,white
,Fixation,canvas.Screen,3_73_0_0,2022-03-01T09:17:14.761Z,,,,1,VA,2100.042000000016,timeout,,,,187908.20000004768,187906.066,185806.024,185814.30000001192,185822.691,187922.733,,white
,Stimulus,canvas.Screen,3_73_0_1,2022-03-01T09:17:14.860Z,,,,1,VA,100.00199999997858,timeout,,,,188007.30000001192,188006.068,187906.066,187908.30000001192,187922.733,188022.735,,white
,Reaction,canvas.Screen,3_73_0_2,2022-03-01T09:17:14.896Z,,,,1,VA,15.565000011934899,response,,stim_detected,keydown(Space),188043,188038.30000001192,188006.068,188007.5,188022.735,188056.069,,white
,Trial,flow.Sequence,3_73_0,2022-03-01T09:17:14.896Z,,,,1,VA,2215.6090000119293,completion,,,,188043.30000001192,188038.30000001192,185806.024,185814.20000004768,185822.691,188056.069,,white
,Frame,canvas.Frame,3_73,2022-03-01T09:17:14.896Z,,,,1,VA,2220.6090000119293,,,,,188043.5,188043.30000001192,185806.024,185813.40000003576,185822.691,188056.069,,white
,Fixation,canvas.Screen,3_74_0_0,2022-03-01T09:17:16.795Z,,,,0,V,1900.0380000000005,timeout,,,,189941.80000001192,189939.44,188039.402,188044.5,188056.069,189956.107,,white
,Stimulus,canvas.Screen,3_74_0_1,2022-03-01T09:17:16.894Z,,,,0,V,100.00200000000768,timeout,,,,190041.30000001192,190039.442,189939.44,189942,189956.107,190056.109,,white
,Reaction,canvas.Screen,3_74_0_2,2022-03-01T09:17:17.119Z,,,,0,V,205.79100003576605,response,,stim_detected,keydown(Space),190266.40000003576,190261.90000003576,190039.442,190041.5,190056.109,190272.78,,white
,Trial,flow.Sequence,3_74_0,2022-03-01T09:17:17.120Z,,,,0,V,2205.831000035774,completion,,,,190266.70000004768,190261.90000003576,188039.402,188044.40000003576,188056.069,190272.78,,white
,Frame,canvas.Frame,3_74,2022-03-01T09:17:17.120Z,,,,0,V,2210.631000047695,,,,,190266.90000003576,190266.70000004768,188039.402,188043.60000002384,188056.069,190272.78,,white
,Fixation,canvas.Screen,3_75_0_0,2022-03-01T09:17:19.527Z,,,,0,V,2416.7149999999965,timeout,,,,192674.30000001192,192672.828,190256.113,190267.90000003576,190272.78,192689.495,,white
,Stimulus,canvas.Screen,3_75_0_1,2022-03-01T09:17:19.627Z,,,,0,V,100.00200000000768,timeout,,,,192774.5,192772.83,192672.828,192674.5,192689.495,192789.497,,white
,Reaction,canvas.Screen,3_75_0_2,2022-03-01T09:17:19.806Z,,,,0,V,159.40300003575976,response,,stim_detected,keydown(Space),192953.40000003576,192948.90000003576,192772.83,192774.70000004768,192789.497,192956.167,,white
,Trial,flow.Sequence,3_75_0,2022-03-01T09:17:19.807Z,,,,0,V,2676.120000035764,completion,,,,192953.90000003576,192948.90000003576,190256.113,190267.90000003576,190272.78,192956.167,,white
,Frame,canvas.Frame,3_75,2022-03-01T09:17:19.807Z,,,,0,V,2681.120000035764,,,,,192954,192953.90000003576,190256.113,190267,190272.78,192956.167,,white
,Fixation,canvas.Screen,3_76_0_0,2022-03-01T09:17:21.694Z,,,,1,VA,1900.0380000000005,timeout,,,,194841.10000002384,194839.538,192939.5,192955,192956.167,194856.205,,white
,Stimulus,canvas.Screen,3_76_0_1,2022-03-01T09:17:21.795Z,,,,1,VA,100.00200000000768,timeout,,,,194942.30000001192,194939.54,194839.538,194841.30000001192,194856.205,194956.207,,white
,Reaction,canvas.Screen,3_76_0_2,2022-03-01T09:17:22.049Z,,,,1,VA,235.49300004768884,response,,stim_detected,keydown(Space),195196.40000003576,195191.70000004768,194939.54,194942.40000003576,194956.207,195206.212,,white
,Trial,flow.Sequence,3_76_0,2022-03-01T09:17:22.050Z,,,,1,VA,2235.533000047697,completion,,,,195196.70000004768,195191.70000004768,192939.5,192955,192956.167,195206.212,,white
,Frame,canvas.Frame,3_76,2022-03-01T09:17:22.050Z,,,,1,VA,2240.633000011934,,,,,195196.90000003576,195196.80000001192,192939.5,192954.10000002384,192956.167,195206.212,,white
,Fixation,canvas.Screen,3_77_0_0,2022-03-01T09:17:23.678Z,,,,1,A,1633.366000000009,timeout,,,,196824.70000004768,196822.911,195189.545,195197.90000003576,195206.212,196839.578,,grey
,Stimulus,canvas.Screen,3_77_0_1,2022-03-01T09:17:23.778Z,,,,1,A,100.00199999997858,timeout,,,,196925,196922.913,196822.911,196825,196839.578,196939.58,,grey
,Reaction,canvas.Screen,3_77_0_2,2022-03-01T09:17:24.001Z,,,,1,A,204.02000002385466,response,,stim_detected,keydown(Space),197147.90000003576,197143.60000002384,196922.913,196925.20000004768,196939.58,197156.251,,grey
,Trial,flow.Sequence,3_77_0,2022-03-01T09:17:24.001Z,,,,1,A,1937.3880000238423,completion,,,,197148.20000004768,197143.60000002384,195189.545,195197.80000001192,195206.212,197156.251,,grey
,Frame,canvas.Frame,3_77,2022-03-01T09:17:24.001Z,,,,1,A,1942.0880000119214,,,,,197148.40000003576,197148.30000001192,195189.545,195197,195206.212,197156.251,,grey
,Fixation,canvas.Screen,3_78_0_0,2022-03-01T09:17:25.828Z,,,,0,V,1833.3700000000244,timeout,,,,198974.5,198972.954,197139.584,197149.5,197156.251,198989.621,,white
,Stimulus,canvas.Screen,3_78_0_1,2022-03-01T09:17:25.929Z,,,,0,V,100.00199999997858,timeout,,,,199075.5,199072.956,198972.954,198974.70000004768,198989.621,199089.623,,white
,Reaction,canvas.Screen,3_78_0_2,2022-03-01T09:17:26.153Z,,,,0,V,206.0770000476914,response,,stim_detected,keydown(Space),199300.10000002384,199295.70000004768,199072.956,199075.70000004768,199089.623,199306.294,,white
,Trial,flow.Sequence,3_78_0,2022-03-01T09:17:26.153Z,,,,0,V,2139.4490000476944,completion,,,,199300.40000003576,199295.70000004768,197139.584,197149.40000003576,197156.251,199306.294,,white
,Frame,canvas.Frame,3_78,2022-03-01T09:17:26.154Z,,,,0,V,2144.2490000000107,,,,,199300.60000002384,199300.5,197139.584,197148.5,197156.251,199306.294,,white
,Fixation,canvas.Screen,3_79_0_0,2022-03-01T09:17:28.245Z,,,,1,VA,2100.042000000016,timeout,,,,201392.10000002384,201389.669,199289.627,199301.60000002384,199306.294,201406.336,,white
,Stimulus,canvas.Screen,3_79_0_1,2022-03-01T09:17:28.346Z,,,,1,VA,100.00199999997858,timeout,,,,201492.60000002384,201489.671,201389.669,201392.30000001192,201406.336,201506.338,,white
,Reaction,canvas.Screen,3_79_0_2,2022-03-01T09:17:28.524Z,,,,1,VA,160.16200000001118,response,,stim_detected,keydown(Space),201670.90000003576,201666.5,201489.671,201492.70000004768,201506.338,201673.008,,white
,Trial,flow.Sequence,3_79_0,2022-03-01T09:17:28.524Z,,,,1,VA,2360.2060000000056,completion,,,,201671.20000004768,201666.5,199289.627,199301.60000002384,199306.294,201673.008,,white
,Frame,canvas.Frame,3_79,2022-03-01T09:17:28.524Z,,,,1,VA,2364.9060000476893,,,,,201671.40000003576,201671.20000004768,199289.627,199300.70000004768,199306.294,201673.008,,white
,Fixation,canvas.Screen,3_80_0_0,2022-03-01T09:17:30.045Z,,,,0,V,1533.3640000000014,timeout,,,,203192.40000003576,203189.705,201656.341,201673.30000001192,201673.008,203206.372,,white
,Stimulus,canvas.Screen,3_80_0_1,2022-03-01T09:17:30.145Z,,,,0,V,100.00200000000768,timeout,,,,203291.60000002384,203289.707,203189.705,203192.5,203206.372,203306.374,,white
,Reaction,canvas.Screen,3_80_0_2,2022-03-01T09:17:30.456Z,,,,0,V,292.0260000357521,response,,stim_detected,keydown(Space),203602.70000004768,203598.40000003576,203289.707,203291.70000004768,203306.374,203606.38,,white
,Trial,flow.Sequence,3_80_0,2022-03-01T09:17:30.456Z,,,,0,V,1925.3920000357612,completion,,,,203602.90000003576,203598.40000003576,201656.341,201673.20000004768,201673.008,203606.38,,white
,Frame,canvas.Frame,3_80,2022-03-01T09:17:30.456Z,,,,0,V,1929.8920000357612,,,,,203603.10000002384,203602.90000003576,201656.341,201671.5,201673.008,203606.38,,white
,Fixation,canvas.Screen,3_81_0_0,2022-03-01T09:17:32.027Z,,,,1,VA,1583.3649999999907,timeout,,,,205174.10000002384,205173.078,203589.713,203604.40000003576,203606.38,205189.745,,white
,Stimulus,canvas.Screen,3_81_0_1,2022-03-01T09:17:32.129Z,,,,1,VA,100.00200000000768,timeout,,,,205276,205273.08,205173.078,205174.30000001192,205189.745,205289.747,,white
,Reaction,canvas.Screen,3_81_0_2,2022-03-01T09:17:32.321Z,,,,1,VA,173.5530000119179,response,,stim_detected,keydown(Space),205468.20000004768,205463.30000001192,205273.08,205276.10000002384,205289.747,205473.084,,white
,Trial,flow.Sequence,3_81_0,2022-03-01T09:17:32.322Z,,,,1,VA,1856.9200000119163,completion,,,,205468.5,205463.30000001192,203589.713,203604.20000004768,203606.38,205473.084,,white
,Frame,canvas.Frame,3_81,2022-03-01T09:17:32.322Z,,,,1,VA,1862.2200000238372,,,,,205468.70000004768,205468.60000002384,203589.713,203603.20000004768,203606.38,205473.084,,white
,Fixation,canvas.Screen,3_82_0_0,2022-03-01T09:17:34.462Z,,,,1,A,2150.043000000005,timeout,,,,207608.40000003576,207606.46,205456.417,205469.90000003576,205473.084,207623.127,,grey
,Stimulus,canvas.Screen,3_82_0_1,2022-03-01T09:17:34.562Z,,,,1,A,100.00199999997858,timeout,,,,207709.10000002384,207706.462,207606.46,207608.70000004768,207623.127,207723.129,,grey
,Reaction,canvas.Screen,3_82_0_2,2022-03-01T09:17:34.846Z,,,,1,A,265.07100004769745,response,,stim_detected,keydown(Space),207993.20000004768,207988.20000004768,207706.462,207709.30000001192,207723.129,208006.468,,grey
,Trial,flow.Sequence,3_82_0,2022-03-01T09:17:34.847Z,,,,1,A,2515.116000047681,completion,,,,207993.60000002384,207988.20000004768,205456.417,205469.60000002384,205473.084,208006.468,,grey
,Frame,canvas.Frame,3_82,2022-03-01T09:17:34.847Z,,,,1,A,2520.616000047681,,,,,207993.80000001192,207993.70000004768,205456.417,205468.80000001192,205473.084,208006.468,,grey
,Fixation,canvas.Screen,3_83_0_0,2022-03-01T09:17:36.978Z,,,,0,V,2133.3760000000184,timeout,,,,210125.20000004768,210123.177,207989.801,207994.80000001192,208006.468,210139.844,,white
,Stimulus,canvas.Screen,3_83_0_1,2022-03-01T09:17:37.079Z,,,,0,V,100.00199999997858,timeout,,,,210225.5,210223.179,210123.177,210125.40000003576,210139.844,210239.846,,white
,Reaction,canvas.Screen,3_83_0_2,2022-03-01T09:17:37.286Z,,,,0,V,188.2540000238514,response,,stim_detected,keydown(Space),210432.80000001192,210428.10000002384,210223.179,210225.80000001192,210239.846,210439.85,,white
,Trial,flow.Sequence,3_83_0,2022-03-01T09:17:37.286Z,,,,0,V,2421.6320000238484,completion,,,,210433.10000002384,210428.10000002384,207989.801,207994.80000001192,208006.468,210439.85,,white
,Frame,canvas.Frame,3_83,2022-03-01T09:17:37.286Z,,,,0,V,2426.7320000476902,,,,,210433.20000004768,210433.20000004768,207989.801,207993.90000003576,208006.468,210439.85,,white
,Fixation,canvas.Screen,3_84_0_0,2022-03-01T09:17:39.144Z,,,,1,A,1866.703999999998,timeout,,,,212291.10000002384,212289.887,210423.183,210434.30000001192,210439.85,212306.554,,grey
,Stimulus,canvas.Screen,3_84_0_1,2022-03-01T09:17:39.245Z,,,,1,A,100.00200000000768,timeout,,,,212391.5,212389.889,212289.887,212291.40000003576,212306.554,212406.556,,grey
,Reaction,canvas.Screen,3_84_0_2,2022-03-01T09:17:39.515Z,,,,1,A,250.24400001190952,response,,stim_detected,keydown(Space),212661.5,212656.80000001192,212389.889,212391.70000004768,212406.556,212673.228,,grey
,Trial,flow.Sequence,3_84_0,2022-03-01T09:17:39.515Z,,,,1,A,2216.950000011915,completion,,,,212661.80000001192,212656.80000001192,210423.183,210434.30000001192,210439.85,212673.228,,grey
,Frame,canvas.Frame,3_84,2022-03-01T09:17:39.515Z,,,,1,A,2221.950000011915,,,,,212662,212661.80000001192,210423.183,210433.40000003576,210439.85,212673.228,,grey
,Fixation,canvas.Screen,3_85_0_0,2022-03-01T09:17:41.312Z,,,,1,A,1800.0359999999928,timeout,,,,214459.10000002384,214456.597,212656.561,212663,212673.228,214473.264,,grey
